## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/RRP6_2YP_1.fq.gz_hist.pdf --DEVIATIONS 1.0E7 --MINIMUM_PCT 0.0 --INPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_2YP_1.fq.gz.bam --OUTPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/RRP6_2YP_1.fq.gz_output.txt --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 15 17:28:40 PST 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
256	247	39	2	1376575	275.836478	2341.21907	18385273	FR	15	31	45	61	79	99	125	157	209	263	491			
220	55662	198	2	1335472	51807.767453	139634.070256	4111	RF	121	227	303	359	397	435	2007	110885	220971	694493	1529909			
184	182	74	2	1339745	70255.116686	168998.514237	7893	TANDEM	27	53	81	113	149	191	263	165543	541249	901809	1591761			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
139	15045	9	43
140	15589	5	46
141	15851	4	46
142	16755	5	29
143	16953	2	29
144	17465	5	46
145	18499	10	42
146	18853	5	34
147	19444	5	45
148	19973	2	28
149	20864	2	29
150	21432	5	38
151	22025	4	39
152	22868	6	44
153	23338	6	32
154	24459	3	31
155	25171	5	26
156	25711	3	37
157	26578	9	37
158	27521	9	25
159	28545	3	39
160	29132	8	30
161	30414	9	30
162	30706	1	36
163	32188	6	45
164	32835	4	30
165	33616	6	33
166	35222	3	45
167	35730	4	31
168	36458	3	30
169	37321	5	44
170	39135	3	29
171	39820	5	40
172	40780	5	30
173	42444	4	29
174	43439	1	38
175	44691	8	30
176	45553	2	34
177	46719	3	32
178	48332	3	31
179	49172	5	26
180	50682	2	40
181	52125	2	28
182	53675	3	51
183	54151	2	36
184	56180	5	29
185	56614	2	27
186	57762	2	26
187	59795	8	36
188	60926	8	27
189	62450	2	33
190	63679	7	24
191	64914	4	37
192	66815	2	32
193	68229	8	22
194	69772	6	30
195	70742	4	29
196	72244	4	25
197	74281	3	22
198	75288	7	22
199	77389	4	39
200	78269	5	27
201	79830	3	23
202	81845	6	30
203	83037	3	24
204	85237	7	19
205	85932	2	22
206	87767	2	22
207	88579	5	27
208	90226	4	19
209	92809	2	21
210	93075	2	19
211	95080	2	21
212	97173	4	23
213	98056	2	17
214	99193	8	28
215	101242	1	19
216	102005	4	22
217	103551	6	18
218	105371	5	17
219	106213	6	23
220	108189	4	19
221	109617	3	11
222	109594	2	21
223	112206	5	20
224	112996	2	16
225	113327	3	20
226	114584	5	16
227	115630	4	12
228	116788	3	18
229	118065	2	19
230	118837	3	16
231	119093	2	24
232	120504	2	13
233	121358	7	23
234	121588	3	24
235	122981	6	21
236	123183	2	14
237	123394	3	10
238	125178	2	15
239	125658	6	7
240	125742	2	16
241	126864	4	14
242	126794	1	12
243	127651	5	12
244	128188	5	8
245	128250	3	17
246	128214	3	14
247	128827	3	16
248	128744	3	16
249	128668	4	8
250	128551	3	8
251	128595	2	12
252	128355	2	14
253	128127	0	13
254	128013	3	11
255	127232	0	7
256	127316	3	9
257	127222	3	10
258	126205	1	16
259	126705	1	6
260	125442	3	16
261	124637	1	13
262	124525	2	9
263	123870	2	14
264	123520	0	8
265	122911	3	4
266	122304	3	9
267	121133	2	4
268	121302	2	9
269	120868	0	11
270	119405	1	8
271	119377	4	8
272	118469	3	9
273	116902	3	5
274	115930	2	11
275	115229	3	5
276	114035	2	11
277	113326	2	5
278	111991	3	18
279	110994	1	9
280	110944	3	7
281	109269	3	9
282	108103	1	5
283	106558	4	7
284	106010	3	7
285	104648	2	7
286	103751	1	4
287	102886	1	6
288	100860	0	7
289	100197	1	5
290	98914	4	4
291	96573	0	8
292	95767	2	3
293	94755	0	7
294	93283	3	7
295	92876	3	4
296	91127	4	3
297	89863	4	4
298	89036	0	10
299	88106	0	4
300	85677	3	8
301	84817	3	4
302	83389	0	8
303	81566	3	3
304	81527	2	7
305	79851	0	5
306	78044	3	2
307	77077	2	3
308	76073	2	3
309	74646	1	3
310	73778	3	4
311	72297	2	3
312	70572	2	3
313	69321	5	3
314	68240	3	2
315	66900	0	6
316	66357	1	5
317	65186	1	3
318	63549	3	6
319	62826	4	6
320	62081	0	4
321	60306	1	4
322	59199	3	1
323	58147	4	2
324	56359	3	5
325	55862	2	4
326	54870	1	5
327	53278	1	2
328	52632	2	6
329	51325	0	2
330	50565	1	5
331	49712	0	1
332	48418	1	3
333	47183	3	3
334	46678	0	2
335	45861	3	5
336	44826	2	4
337	43766	2	0
338	42790	1	3
339	41755	5	1
340	41087	3	2
341	40623	1	3
342	39160	2	1
343	38407	1	1
344	37557	1	2
345	36449	1	1
346	35674	1	2
347	34987	1	1
348	34164	3	2
349	33818	1	1
350	32747	3	0
351	32174	1	1
352	31472	3	3
353	30342	1	1
354	30241	2	0
355	29280	4	1
356	28653	2	0
357	28133	1	5
358	27518	1	2
359	26775	4	0
360	26021	0	3
361	25286	0	0
362	24665	4	0
363	24017	3	1
364	23641	3	0
365	22891	2	4
366	22125	2	2
367	21746	5	2
368	21247	1	0
369	20693	1	0
370	20417	0	1
371	19969	5	0
372	19291	0	0
373	19036	1	0
374	18313	0	0
375	17907	1	1
376	17582	1	1
377	17302	2	2
378	16639	2	0
379	16496	3	2
380	16207	0	2
381	15554	2	0
382	15406	2	1
383	14904	1	3
384	14350	2	1
385	14102	5	0
386	13657	2	2
387	13394	1	0
388	13123	1	0
389	12666	0	0
390	12568	0	2
391	12232	1	1
392	11937	0	1
393	11232	3	0
394	11265	0	0
395	10866	2	3
396	10760	1	1
397	10477	1	0
398	10271	1	1
399	10221	2	0
400	9843	1	2
401	9544	0	0
402	9446	2	0
403	9154	3	2
404	9047	1	1
405	8766	2	0
406	8556	0	2
407	8246	2	2
408	7921	0	0
409	7944	2	1
410	7693	3	1
411	7536	0	0
412	7290	0	0
413	7111	1	2
414	6953	1	0
415	6678	2	0
416	6543	1	1
417	6494	0	0
418	6237	1	0
419	5985	2	0
420	6096	2	0
421	5858	3	0
422	5610	3	1
423	5508	9	0
424	5299	0	1
425	5363	3	0
426	5029	1	0
427	5034	2	1
428	4951	1	0
429	4720	2	0
430	4739	1	0
431	4541	2	1
432	4375	1	1
433	4281	0	1
434	4346	0	1
435	4345	3	0
436	4064	5	1
437	4155	13	0
438	3995	1	0
439	3800	2	0
440	3652	2	0
441	3617	1	0
442	3558	0	0
443	3529	0	0
444	3479	1	1
445	3279	3	0
446	3191	1	0
447	3121	1	0
448	3152	0	1
449	3065	0	0
450	2987	0	1
451	2968	0	0
452	2867	1	0
453	2737	0	0
454	2719	1	0
455	2647	1	0
456	2584	1	0
457	2575	1	0
458	2553	0	2
459	2377	2	0
460	2431	1	0
461	2309	0	1
462	2307	2	0
463	2274	1	0
464	2331	1	0
465	2154	0	0
466	2177	2	0
467	2161	3	1
468	2094	1	0
469	1958	2	0
470	2013	4	0
471	1850	2	0
472	1894	1	0
473	1841	2	0
474	1860	3	0
475	1778	2	0
476	1740	4	1
477	1764	1	0
478	1684	0	0
479	1678	1	3
480	1657	0	0
481	1504	0	0
482	1674	0	1
483	1509	0	0
484	1479	0	0
485	1461	0	0
486	1447	1	0
487	1441	2	1
488	1421	0	0
489	1437	0	1
490	1451	0	0
491	1392	0	0
492	1340	4	0
493	1261	1	0
494	1287	3	0
495	1290	1	0
496	1295	2	0
497	1273	2	0
498	1261	2	0
499	1268	1	0
500	1203	1	0
501	1209	1	0
502	1182	2	1
503	1166	2	0
504	1121	0	0
505	1142	0	0
506	1038	1	0
507	1020	0	1
508	1036	0	0
509	1017	0	0
510	957	1	0
511	955	3	0
512	937	1	0
513	897	1	0
514	909	1	0
515	871	1	0
516	910	0	0
517	877	0	1
518	883	0	0
519	880	0	0
520	840	2	0
521	898	1	0
522	827	1	0
523	860	0	0
524	810	0	1
525	859	1	0
526	828	1	0
527	824	2	0
528	817	0	0
529	769	0	1
530	767	1	0
531	761	1	0
532	774	1	0
533	764	3	0
534	721	1	0
535	755	2	0
536	746	0	0
537	732	0	0
538	764	0	0
539	727	1	0
540	735	0	1
541	737	0	0
542	716	0	0
543	748	2	0
544	715	0	1
545	758	0	0
546	667	2	0
547	683	1	0
548	698	2	0
549	647	1	0
550	649	1	1
551	640	0	0
552	693	0	0
553	669	1	0
554	658	0	1
555	668	1	0
556	671	1	0
557	647	1	0
558	674	0	0
559	660	0	0
560	712	2	1
561	708	2	0
562	661	0	0
563	652	0	0
564	653	1	0
565	645	0	0
566	664	0	0
567	642	1	0
568	591	2	0
569	608	2	0
570	630	2	0
571	592	0	0
572	662	0	0
573	657	2	1
574	659	0	0
575	674	0	0
576	619	1	0
577	655	1	0
578	637	1	0
579	651	0	2
580	636	1	0
581	674	0	0
582	627	1	0
583	606	3	1
584	616	0	0
585	640	0	0
586	604	1	1
587	628	1	0
588	618	0	0
589	576	0	0
590	615	0	0
591	618	0	0
592	648	3	0
593	587	0	0
594	577	1	0
595	624	1	0
596	602	1	1
597	573	1	0
598	614	1	0
599	624	0	0
600	607	1	0
601	569	1	0
602	625	1	0
603	599	3	0
604	623	1	0
605	614	0	1
606	598	0	1
607	664	1	0
608	625	1	0
609	611	2	0
610	594	1	0
611	657	0	1
612	619	0	0
613	592	0	0
614	635	0	0
615	618	0	0
616	603	0	1
617	620	1	0
618	607	2	0
619	616	0	0
620	637	2	0
621	611	0	0
622	600	1	0
623	616	1	0
624	614	0	0
625	588	2	0
626	570	0	0
627	580	0	0
628	609	0	0
629	619	0	0
630	584	0	0
631	605	1	0
632	599	2	0
633	555	0	0
634	575	1	1
635	585	2	0
636	552	0	0
637	556	0	0
638	549	0	0
639	593	1	0
640	607	0	0
641	595	1	0
642	515	1	0
643	570	0	0
644	514	0	0
645	560	0	0
646	569	1	0
647	520	0	0
648	516	1	0
649	519	0	0
650	541	0	0
651	563	0	0
652	558	0	0
653	517	0	0
654	540	2	0
655	505	1	1
656	525	1	1
657	535	0	0
658	493	1	1
659	535	0	0
660	511	3	0
661	508	0	0
662	528	1	0
663	491	2	0
664	521	1	0
665	441	2	0
666	514	0	0
667	528	1	0
668	511	0	0
669	521	1	0
670	488	0	0
671	473	0	0
672	509	0	0
673	502	0	0
674	446	2	0
675	480	0	0
676	466	1	0
677	450	1	0
678	477	0	1
679	430	1	1
680	456	0	0
681	425	0	1
682	464	0	0
683	477	0	0
684	464	1	0
685	476	0	0
686	435	0	0
687	433	1	0
688	455	0	0
689	428	0	1
690	455	1	0
691	436	0	0
692	446	1	0
693	473	0	0
694	461	2	0
695	414	0	0
696	425	0	0
697	406	2	0
698	418	2	0
699	379	2	0
700	388	1	0
701	397	0	0
702	402	0	0
703	378	0	0
704	419	0	0
705	390	0	0
706	381	0	0
707	401	2	0
708	393	1	0
709	402	1	0
710	400	0	0
711	386	0	0
712	365	0	0
713	376	0	0
714	390	1	1
715	382	2	0
716	385	1	0
717	367	0	0
718	390	0	0
719	381	1	1
720	404	1	0
721	370	0	0
722	362	2	0
723	384	3	0
724	364	0	0
725	396	1	1
726	378	0	0
727	379	2	0
728	413	0	0
729	361	0	0
730	357	0	0
731	360	0	0
732	363	0	0
733	333	0	0
734	325	1	0
735	366	0	0
736	344	0	0
737	336	1	0
738	369	0	0
739	389	0	0
740	350	0	0
741	338	0	1
742	331	0	0
743	382	1	0
744	359	0	0
745	359	0	0
746	390	2	0
747	337	2	0
748	336	2	0
749	332	1	0
750	362	0	0
751	369	0	0
752	358	3	1
753	361	0	0
754	351	1	0
755	338	0	0
756	342	0	0
757	294	1	0
758	305	2	0
759	285	2	0
760	261	0	0
761	305	1	0
762	286	0	0
763	278	1	0
764	269	0	0
765	264	0	0
766	277	0	0
767	280	0	0
768	248	1	0
769	235	1	0
770	220	2	0
771	223	0	0
772	258	0	1
773	244	1	0
774	256	0	0
775	263	0	0
776	265	3	0
777	274	1	0
778	249	0	0
779	246	1	0
780	262	1	0
781	239	0	0
782	207	0	0
783	238	2	0
784	209	0	0
785	215	0	0
786	233	0	0
787	257	1	0
788	234	1	0
789	210	2	0
790	193	5	0
791	198	1	0
792	188	2	0
793	175	0	0
794	193	1	0
795	191	1	0
796	197	1	0
797	210	0	0
798	182	0	0
799	191	1	0
800	187	0	0
801	175	0	0
802	191	3	0
803	208	0	0
804	173	1	0
805	158	0	0
806	160	1	0
807	161	1	0
808	159	1	0
809	158	0	0
810	187	0	0
811	147	0	0
812	153	0	0
813	136	0	0
814	161	0	0
815	134	0	0
816	149	0	1
817	153	1	0
818	132	0	0
819	144	0	0
820	153	2	0
821	147	0	0
822	148	1	0
823	157	0	0
824	136	0	0
825	131	0	0
826	129	0	0
827	124	0	0
828	117	0	0
829	113	1	0
830	132	1	0
831	126	1	0
832	129	2	0
833	129	0	0
834	112	0	0
835	104	1	0
836	112	0	0
837	127	0	0
838	123	2	0
839	119	0	0
840	109	0	0
841	107	1	0
842	106	0	0
843	106	1	0
844	101	1	0
845	129	0	0
846	116	2	0
847	130	0	0
848	90	0	0
849	95	1	0
850	101	0	0
851	93	1	0
852	106	0	0
853	101	0	0
854	99	0	0
855	97	1	0
856	101	0	0
857	97	0	0
858	105	1	0
859	92	0	0
860	107	0	0
861	97	1	0
862	82	0	0
863	88	1	0
864	87	1	0
865	84	1	0
866	80	0	0
867	98	0	0
868	95	0	0
869	95	0	0
870	77	1	0
871	80	0	0
872	66	0	0
873	98	1	0
874	75	0	0
875	78	0	0
876	66	0	0
877	72	0	0
878	87	0	0
879	49	0	0
880	69	0	0
881	81	0	0
882	70	0	0
883	64	0	0
884	54	2	0
885	78	0	0
886	52	0	0
887	63	0	0
888	53	0	0
889	67	0	0
890	61	0	0
891	62	0	0
892	64	0	0
893	57	0	0
894	66	0	0
895	60	0	0
896	54	1	0
897	59	0	0
898	64	0	0
899	55	1	0
900	52	0	0
901	46	0	0
902	62	0	0
903	63	0	0
904	80	0	0
905	52	0	0
906	54	0	0
907	54	1	0
908	47	0	0
909	57	0	0
910	51	1	0
911	39	0	0
912	41	1	0
913	59	0	0
914	40	0	0
915	43	0	0
916	56	1	0
917	45	0	0
918	58	0	0
919	53	0	0
920	52	0	0
921	51	1	0
922	34	1	0
923	42	2	0
924	58	0	0
925	59	0	0
926	36	0	0
927	49	0	0
928	44	0	0
929	50	0	0
930	41	0	0
931	64	0	0
932	45	0	0
933	50	0	0
934	44	0	0
935	31	0	0
936	33	1	0
937	31	0	0
938	40	0	0
939	32	0	0
940	33	1	0
941	41	0	0
942	41	1	0
943	38	0	0
944	41	0	0
945	33	0	1
946	34	0	0
947	32	0	0
948	27	0	0
949	36	0	0
950	39	0	0
951	34	1	0
952	31	1	0
953	40	0	0
954	30	1	0
955	27	0	0
956	29	0	0
957	31	1	0
958	27	0	0
959	33	0	0
960	27	0	0
961	24	0	0
962	38	0	0
963	29	0	0
964	30	0	0
965	28	0	0
966	25	0	0
967	24	1	0
968	26	1	0
969	34	0	0
970	31	1	0
971	18	0	0
972	30	0	0
973	21	0	0
974	28	1	0
975	22	0	0
976	19	0	0
977	27	0	0
978	24	0	0
979	31	0	0
980	24	0	0
981	15	0	0
982	24	0	0
983	13	0	0
984	16	0	0
985	26	0	0
986	22	2	0
987	19	1	0
988	28	0	0
989	18	0	0
990	22	0	0
991	20	0	0
992	18	1	0
993	10	0	0
994	14	0	0
995	17	0	0
996	32	1	0
997	20	0	0
998	26	0	0
999	20	1	0
1000	16	0	0
1001	17	0	0
1002	12	1	0
1003	14	0	0
1004	25	0	0
1005	11	0	0
1006	20	0	0
1007	19	0	0
1008	20	0	0
1009	12	0	0
1010	19	0	0
1011	17	0	0
1012	18	0	1
1013	23	0	0
1014	22	0	0
1015	25	0	0
1016	24	0	0
1017	25	1	0
1018	18	0	0
1019	16	0	0
1020	15	0	0
1021	24	0	0
1022	23	0	0
1023	18	0	0
1024	22	0	0
1025	16	0	0
1026	23	0	0
1027	26	0	0
1028	14	0	0
1029	12	0	0
1030	17	0	0
1031	15	0	0
1032	17	0	0
1033	20	0	0
1034	15	0	0
1035	11	1	0
1036	14	1	0
1037	21	0	0
1038	17	0	0
1039	21	0	1
1040	12	0	0
1041	16	0	0
1042	16	1	0
1043	14	0	0
1044	11	0	0
1045	19	0	1
1046	20	0	0
1047	18	0	0
1048	15	1	0
1049	14	0	0
1050	25	0	0
1051	33	1	0
1052	18	0	0
1053	20	0	0
1054	18	0	0
1055	9	0	0
1056	13	0	0
1057	17	1	0
1058	17	0	0
1059	11	0	0
1060	10	0	0
1061	13	0	0
1062	19	0	0
1063	12	0	0
1064	14	0	0
1065	8	1	0
1066	15	0	0
1067	14	0	0
1068	17	0	0
1069	10	0	0
1070	21	0	0
1071	14	0	0
1072	10	1	0
1073	10	0	0
1074	13	0	0
1075	22	0	0
1076	10	0	0
1077	12	0	0
1078	9	0	0
1079	13	0	0
1080	12	1	0
1081	3	0	0
1082	15	0	0
1083	11	0	0
1084	7	0	0
1085	12	0	0
1086	9	0	0
1087	14	0	0
1088	14	0	0
1089	8	0	0
1090	7	0	0
1091	18	0	0
1092	16	0	0
1093	10	1	0
1094	6	0	0
1095	12	0	0
1096	9	0	0
1097	11	0	0
1098	4	0	0
1099	8	0	0
1100	6	1	0
1101	9	0	0
1102	5	0	0
1103	12	0	0
1104	9	0	0
1105	8	0	0
1106	7	0	0
1107	13	1	0
1108	8	0	0
1109	5	0	0
1110	12	0	0
1111	7	0	0
1112	13	0	0
1113	5	0	0
1114	4	1	0
1115	5	0	0
1116	6	0	0
1117	11	0	0
1118	8	0	0
1119	8	0	0
1120	8	0	0
1121	10	0	0
1122	9	0	0
1123	3	0	0
1124	7	0	0
1125	6	0	0
1126	13	0	0
1127	6	0	0
1128	11	0	0
1129	7	0	0
1130	7	0	0
1131	9	0	0
1132	5	0	0
1133	8	0	0
1134	5	0	0
1135	2	0	0
1136	4	0	0
1137	7	1	0
1138	6	0	0
1139	9	0	0
1140	4	0	0
1141	3	0	0
1142	6	0	0
1143	7	3	0
1144	5	0	0
1145	6	0	0
1146	5	0	0
1147	7	0	0
1148	9	0	0
1149	2	1	0
1150	6	0	0
1151	3	0	0
1152	8	0	0
1153	2	1	0
1154	4	0	0
1155	6	0	0
1156	2	0	0
1157	8	0	0
1158	3	1	0
1159	4	0	0
1160	3	0	0
1161	4	0	0
1163	4	0	0
1164	3	0	0
1165	3	0	0
1166	5	1	0
1167	2	0	0
1168	2	0	0
1169	3	0	0
1170	6	0	0
1171	6	0	0
1172	1	0	0
1173	3	0	0
1174	4	0	0
1175	5	0	0
1176	5	0	0
1177	5	1	0
1178	4	0	0
1179	2	0	0
1180	3	0	0
1181	3	0	0
1182	5	0	0
1183	8	0	0
1184	3	0	0
1185	2	0	0
1186	1	1	0
1187	1	0	0
1188	1	0	0
1189	2	0	0
1190	4	0	0
1191	3	0	0
1192	2	0	0
1193	2	0	0
1194	1	0	0
1195	6	0	0
1196	4	0	0
1197	5	0	0
1198	4	0	0
1199	4	0	0
1200	3	0	0
1201	6	0	0
1202	5	0	0
1203	5	0	0
1205	5	0	0
1206	6	0	0
1207	6	0	0
1208	5	0	0
1209	1	0	0
1210	1	0	0
1211	3	0	0
1212	6	0	0
1213	1	0	0
1214	8	0	0
1215	4	0	0
1216	5	0	0
1217	5	0	0
1218	6	0	0
1219	5	0	0
1220	6	0	0
1221	4	0	0
1222	7	0	0
1223	3	1	0
1224	4	0	0
1225	2	0	0
1226	6	0	0
1227	5	0	0
1228	3	0	0
1229	1	0	0
1230	11	0	0
1231	3	0	0
1232	6	0	0
1233	3	0	0
1234	5	0	0
1235	3	0	0
1236	4	0	0
1237	3	0	0
1238	5	0	0
1239	2	0	0
1240	1	0	0
1241	4	0	0
1242	6	0	0
1243	4	0	0
1244	2	0	0
1245	1	0	0
1246	1	0	0
1247	4	0	0
1248	5	1	0
1249	4	1	0
1250	2	0	0
1251	4	1	0
1252	3	0	0
1253	2	1	0
1254	3	0	0
1255	4	0	0
1256	4	0	0
1257	2	0	0
1258	3	0	0
1259	4	0	1
1260	1	0	0
1261	5	0	0
1262	4	0	0
1263	7	0	0
1264	3	0	0
1265	4	0	0
1266	5	0	0
1267	4	0	0
1268	4	0	0
1269	3	0	0
1271	4	0	0
1272	6	0	0
1273	8	0	0
1274	4	0	0
1275	4	0	0
1276	8	0	0
1277	2	0	0
1278	9	0	0
1279	6	0	0
1280	7	0	0
1281	4	0	0
1282	3	0	1
1283	7	0	0
1284	4	0	0
1285	2	0	0
1286	4	0	0
1287	4	0	0
1288	4	0	0
1289	6	0	0
1290	5	0	0
1291	5	0	0
1292	3	0	0
1293	8	0	0
1294	5	0	0
1295	9	0	0
1296	3	0	0
1297	2	0	1
1298	8	0	0
1299	4	0	0
1300	6	0	0
1301	6	0	0
1302	8	0	0
1303	3	0	0
1304	8	0	0
1305	4	0	0
1306	4	0	0
1307	3	0	0
1308	2	0	0
1309	7	0	0
1310	3	0	0
1311	8	0	0
1312	6	0	0
1313	7	0	0
1314	6	0	0
1315	3	1	0
1316	9	0	0
1317	4	0	0
1318	7	0	0
1319	3	0	0
1320	3	0	0
1321	4	0	0
1322	7	0	0
1323	2	0	0
1324	5	0	0
1325	8	0	0
1326	2	0	0
1327	4	1	0
1328	4	0	0
1329	7	0	0
1330	6	0	0
1331	3	0	0
1332	6	0	0
1333	2	0	0
1334	5	1	0
1335	5	0	0
1336	5	0	0
1337	8	0	0
1338	6	0	0
1339	8	0	0
1340	6	0	0
1341	7	0	0
1342	8	0	0
1343	3	0	0
1344	7	0	0
1345	9	0	0
1346	4	0	0
1347	8	0	0
1348	5	0	0
1349	14	0	0
1350	11	0	1
1351	10	0	1
1352	10	0	0
1353	9	0	0
1354	12	0	0
1355	15	0	0
1356	5	0	0
1357	12	0	0
1358	5	0	0
1359	9	0	0
1360	10	0	0
1361	15	0	0
1362	8	0	0
1363	8	0	0
1364	10	0	0
1365	14	0	0
