## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/WT_3_YPD_1.fq.gz_hist.pdf --DEVIATIONS 1.0E7 --MINIMUM_PCT 0.0 --INPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_3_YPD_1.fq.gz.bam --OUTPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/WT_3_YPD_1.fq.gz_output.txt --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 15 17:10:42 PST 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
253	245	39	2	1365532	271.104257	2134.254222	16132806	FR	15	29	45	61	79	99	123	155	205	259	525			
222	55662	202	2	1203071	43622.940825	124046.474823	3515	RF	127	225	311	367	405	441	1769	110881	198839	548467	1433329			
174	134	68	2	1382336	58929.779373	159976.487518	7524	TANDEM	27	53	79	105	137	171	227	1729	435809	867831	1589773			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
220	99421	0	20
221	100730	3	16
222	101616	5	29
223	103058	2	12
224	104166	4	16
225	104566	6	17
226	105663	0	15
227	106779	2	23
228	106404	1	22
229	108209	1	17
230	108260	3	18
231	109125	2	13
232	109635	1	14
233	110796	3	11
234	110543	1	10
235	111477	4	18
236	111914	1	22
237	112016	2	15
238	113077	2	15
239	113079	2	13
240	112782	4	16
241	114333	4	7
242	114072	1	14
243	113251	2	15
244	114668	1	15
245	115381	3	9
246	114520	3	17
247	115311	1	12
248	114925	2	13
249	113949	4	12
250	114354	2	13
251	113724	4	12
252	113056	1	19
253	113289	2	19
254	112734	5	9
255	112179	3	18
256	111856	0	9
257	112147	2	12
258	110974	0	7
259	110529	4	11
260	109631	2	15
261	108536	1	8
262	108783	1	9
263	108051	0	10
264	107041	0	8
265	106602	3	5
266	106061	2	11
267	104632	3	6
268	105208	3	4
269	104495	1	7
270	102505	1	5
271	102864	2	10
272	101909	4	8
273	100492	1	10
274	99794	3	8
275	98719	0	12
276	97553	2	6
277	96594	4	5
278	96419	0	3
279	94489	1	6
280	93679	2	6
281	93207	1	10
282	91551	0	6
283	90633	2	7
284	89841	2	4
285	88638	3	7
286	88095	0	9
287	86447	2	4
288	85134	1	3
289	84503	1	7
290	82637	3	6
291	81628	0	3
292	80575	2	6
293	79370	1	7
294	78042	1	6
295	77598	3	12
296	76854	1	2
297	75159	1	6
298	73822	0	5
299	73292	0	3
300	71789	0	4
301	70974	3	5
302	69242	2	2
303	67397	2	3
304	67216	1	4
305	65858	1	0
306	64612	2	2
307	63625	2	4
308	62498	3	4
309	60945	0	6
310	60253	3	2
311	59594	2	3
312	58109	1	4
313	56907	1	3
314	55871	2	4
315	54762	1	6
316	53910	3	5
317	53391	2	4
318	51660	1	5
319	51077	1	5
320	50783	1	4
321	49054	2	2
322	48053	5	2
323	46819	0	4
324	45885	0	3
325	44865	0	3
326	44690	1	4
327	43216	1	4
328	42696	1	1
329	41189	0	3
330	40626	0	3
331	40082	2	2
332	38958	2	3
333	38102	1	4
334	37588	3	2
335	36877	1	2
336	35624	0	2
337	35493	4	2
338	34208	2	1
339	33470	3	1
340	32472	0	2
341	31942	1	5
342	31240	1	1
343	30201	1	2
344	29869	2	1
345	28951	0	3
346	28487	2	3
347	27759	1	0
348	26917	0	3
349	26862	1	3
350	25820	1	0
351	25494	1	2
352	24810	2	2
353	24242	4	0
354	23693	3	1
355	23276	0	1
356	22613	3	1
357	22113	1	2
358	21721	1	0
359	20868	4	1
360	20585	2	2
361	19948	5	3
362	19286	1	1
363	18864	0	1
364	18510	1	0
365	18120	0	1
366	17501	2	0
367	17095	6	1
368	16686	1	1
369	16176	1	1
370	15936	1	2
371	15488	1	1
372	15106	2	1
373	15002	1	1
374	14464	0	2
375	13989	2	2
376	13743	1	1
377	13448	4	1
378	12940	2	0
379	12875	2	0
380	12648	0	1
381	12262	2	1
382	11972	2	0
383	11534	2	1
384	11308	0	0
385	10998	0	0
386	10686	2	1
387	10455	4	0
388	10253	0	1
389	10038	2	1
390	9682	1	0
391	9539	1	2
392	9350	2	0
393	8854	1	0
394	8860	3	0
395	8585	1	1
396	8367	0	1
397	8128	0	1
398	8039	3	0
399	7686	2	1
400	7650	1	2
401	7467	1	0
402	7263	3	0
403	7143	1	0
404	7028	2	0
405	6828	3	0
406	6683	0	0
407	6369	2	1
408	6329	1	0
409	6179	0	0
410	6101	3	0
411	5695	0	0
412	5687	1	1
413	5465	3	0
414	5396	0	0
415	5191	2	0
416	5272	2	0
417	4994	2	0
418	4893	1	1
419	4845	3	0
420	4698	4	0
421	4606	0	0
422	4425	1	0
423	4329	5	0
424	4297	1	0
425	4296	1	0
426	3910	0	1
427	3946	0	1
428	3937	0	0
429	3776	1	0
430	3704	1	1
431	3744	1	1
432	3553	1	1
433	3493	0	1
434	3469	2	0
435	3344	0	2
436	3248	3	3
437	3245	7	1
438	3185	2	1
439	3063	0	1
440	2964	1	0
441	2922	2	2
442	2851	2	2
443	2877	0	1
444	2811	2	0
445	2702	2	0
446	2662	0	1
447	2547	1	0
448	2568	0	1
449	2446	1	1
450	2409	4	0
451	2417	1	0
452	2269	2	1
453	2231	2	1
454	2198	0	0
455	2155	3	0
456	2192	0	0
457	2046	0	0
458	2054	1	0
459	1961	0	0
460	1964	3	0
461	1877	0	1
462	1913	1	1
463	1851	1	0
464	1821	2	1
465	1837	0	0
466	1746	1	1
467	1829	1	1
468	1784	2	0
469	1630	4	1
470	1730	2	0
471	1585	0	1
472	1526	0	0
473	1570	1	1
474	1550	4	0
475	1498	2	0
476	1566	2	1
477	1508	2	1
478	1420	2	0
479	1457	0	0
480	1396	0	0
481	1306	0	0
482	1410	1	0
483	1296	0	0
484	1317	0	0
485	1307	1	0
486	1231	1	0
487	1259	0	1
488	1269	2	2
489	1191	1	1
490	1269	1	1
491	1198	1	0
492	1168	0	0
493	1165	5	0
494	1117	0	0
495	1076	1	0
496	1118	1	1
497	1109	1	1
498	1092	0	0
499	1027	1	0
500	988	0	1
501	1046	2	0
502	969	0	0
503	1001	0	1
504	950	0	0
505	822	0	0
506	843	1	0
507	890	1	0
508	835	0	0
509	867	1	0
510	890	2	0
511	842	4	0
512	895	0	0
513	812	0	0
514	804	1	1
515	803	1	0
516	827	1	0
517	757	4	0
518	810	0	0
519	773	0	0
520	808	1	0
521	806	0	2
522	759	1	1
523	792	1	0
524	775	1	0
525	751	0	0
526	791	2	0
527	782	0	1
528	711	0	0
529	733	2	1
530	756	1	0
531	739	0	0
532	734	0	0
533	698	0	0
534	702	0	0
535	718	1	0
536	686	0	0
537	676	1	0
538	731	1	0
539	676	0	1
540	688	0	0
541	674	1	1
542	720	0	0
543	671	2	0
544	690	0	0
545	687	1	0
546	638	1	0
547	672	0	0
548	621	1	0
549	646	1	0
550	613	0	0
551	649	1	1
552	651	1	0
553	678	1	0
554	634	2	0
555	650	1	0
556	610	1	0
557	646	0	0
558	613	1	0
559	648	1	0
560	657	0	0
561	639	0	0
562	659	0	0
563	665	1	1
564	621	1	0
565	669	3	0
566	643	0	0
567	628	0	0
568	624	2	0
569	650	2	0
570	645	1	0
571	622	1	0
572	624	0	0
573	569	1	1
574	595	0	0
575	646	0	0
576	643	1	0
577	611	1	0
578	600	1	0
579	625	1	0
580	627	1	0
581	618	0	0
582	607	1	0
583	606	3	0
584	567	0	0
585	680	1	0
586	585	0	0
587	599	1	1
588	610	1	0
589	570	3	0
590	625	0	0
591	624	1	0
592	633	0	0
593	609	0	0
594	591	0	0
595	603	0	0
596	590	2	0
597	586	0	0
598	640	0	0
599	593	0	0
600	581	1	0
601	595	0	0
602	585	0	1
603	637	0	0
604	575	1	0
605	582	0	1
606	646	0	0
607	594	4	0
608	637	0	1
609	604	0	0
610	623	0	0
611	585	1	0
612	586	0	0
613	599	0	0
614	607	1	0
615	630	0	0
616	596	1	0
617	618	1	1
618	641	1	0
619	634	2	0
620	596	2	1
621	627	0	0
622	585	2	0
623	575	2	0
624	589	2	0
625	603	0	0
626	608	1	0
627	620	1	0
628	583	1	0
629	602	0	0
630	600	1	0
631	646	1	0
632	610	0	1
633	556	0	0
634	566	1	0
635	532	0	0
636	528	0	3
637	550	0	0
638	544	0	1
639	518	1	1
640	570	0	0
641	540	1	0
642	515	0	0
643	562	0	0
644	541	0	0
645	563	1	0
646	510	1	0
647	511	1	0
648	543	0	0
649	499	1	0
650	521	2	0
651	526	1	0
652	528	1	0
653	461	1	1
654	492	1	0
655	516	2	0
656	511	1	0
657	527	0	1
658	507	0	0
659	528	0	0
660	508	0	0
661	499	2	0
662	501	1	0
663	527	2	0
664	496	0	0
665	469	1	0
666	534	1	0
667	498	0	0
668	484	0	0
669	491	0	0
670	515	0	0
671	477	0	0
672	486	2	1
673	465	0	0
674	436	1	1
675	476	0	0
676	449	0	1
677	473	0	0
678	427	1	0
679	449	0	0
680	425	1	1
681	446	0	0
682	455	0	0
683	484	0	0
684	427	1	0
685	462	0	0
686	424	0	0
687	435	0	0
688	413	0	0
689	454	0	0
690	448	0	0
691	435	1	0
692	450	0	0
693	433	2	0
694	395	0	0
695	431	0	0
696	407	1	1
697	362	3	0
698	409	1	0
699	374	0	0
700	390	0	0
701	404	0	0
702	374	1	0
703	387	0	0
704	372	1	0
705	390	0	0
706	357	0	0
707	406	0	0
708	384	1	0
709	393	0	0
710	370	2	0
711	366	2	0
712	359	0	0
713	374	1	0
714	355	2	0
715	352	1	0
716	380	2	0
717	351	0	0
718	385	1	0
719	358	0	0
720	395	0	0
721	378	0	0
722	348	0	0
723	389	2	0
724	383	0	0
725	340	0	0
726	321	0	0
727	369	0	0
728	392	1	0
729	346	1	0
730	349	0	0
731	339	1	0
732	353	0	0
733	315	0	1
734	309	0	0
735	306	0	0
736	341	0	0
737	340	3	0
738	318	0	0
739	344	0	0
740	326	0	0
741	357	1	0
742	337	0	0
743	350	1	0
744	363	1	0
745	358	1	0
746	368	0	0
747	338	1	0
748	314	3	0
749	337	1	0
750	312	2	0
751	316	1	0
752	331	1	0
753	349	0	0
754	328	1	0
755	299	0	0
756	342	0	0
757	318	2	0
758	277	0	0
759	313	0	0
760	279	0	0
761	311	0	0
762	259	0	0
763	281	1	0
764	270	0	0
765	267	1	0
766	231	0	0
767	239	0	0
768	246	0	0
769	226	0	0
770	220	1	0
771	268	1	0
772	261	0	0
773	231	2	0
774	237	1	0
775	252	1	0
776	244	1	0
777	237	0	0
778	249	1	0
779	245	2	0
780	261	1	0
781	213	0	0
782	218	1	0
783	246	1	0
784	206	1	0
785	216	1	0
786	234	1	0
787	205	0	0
788	198	0	0
789	191	0	0
790	178	2	0
791	187	0	0
792	181	1	0
793	184	1	0
794	196	0	0
795	192	1	0
796	162	2	0
797	154	0	0
798	179	0	0
799	173	1	0
800	187	0	0
801	169	0	0
802	177	0	0
803	156	0	0
804	151	0	0
805	154	1	0
806	169	3	0
807	156	0	0
808	158	2	0
809	132	2	0
810	144	2	0
811	144	1	0
812	150	1	0
813	142	1	0
814	137	1	0
815	139	1	0
816	149	0	0
817	151	2	0
818	144	2	0
819	131	0	0
820	143	0	0
821	132	0	0
822	140	1	0
823	147	0	0
824	107	1	0
825	114	1	0
826	101	0	0
827	129	1	0
828	112	0	0
829	103	1	0
830	122	0	0
831	111	0	0
832	105	0	0
833	105	0	0
834	109	0	0
835	119	0	0
836	117	0	0
837	110	0	0
838	106	0	0
839	111	2	0
840	114	1	0
841	108	0	0
842	95	1	0
843	87	0	0
844	92	0	0
845	104	0	0
846	88	2	0
847	128	1	0
848	102	0	0
849	84	0	0
850	99	2	0
851	85	2	0
852	91	0	0
853	94	0	0
854	99	0	1
855	94	0	0
856	87	1	0
857	84	1	0
858	87	1	0
859	86	1	0
860	107	1	0
861	69	0	0
862	79	0	0
863	85	0	0
864	74	1	0
865	71	0	0
866	72	0	0
867	77	0	0
868	93	0	0
869	84	0	0
870	77	0	0
871	78	0	0
872	88	0	0
873	64	0	0
874	76	1	0
875	87	0	0
876	62	0	0
877	66	0	0
878	77	1	0
879	64	0	0
880	55	1	0
881	69	0	0
882	60	0	0
883	65	0	0
884	67	0	0
885	59	1	0
886	61	0	0
887	70	0	0
888	60	0	0
889	57	0	0
890	64	0	0
891	44	0	0
892	54	0	1
893	63	0	0
894	63	0	0
895	54	0	0
896	64	0	0
897	58	0	0
898	45	0	0
899	56	0	0
900	62	1	0
901	55	0	0
902	66	0	0
903	49	0	1
904	56	0	0
905	50	0	0
906	46	0	0
907	49	0	0
908	46	1	0
909	59	1	0
910	57	0	0
911	38	0	0
912	49	0	0
913	38	0	0
914	41	0	0
915	50	0	0
916	45	0	0
917	47	0	0
918	35	0	0
919	50	0	0
920	44	1	0
921	50	1	0
922	54	0	0
923	42	0	0
924	38	0	0
925	43	0	0
926	50	0	0
927	37	0	0
928	34	0	0
929	39	1	0
930	44	1	0
931	48	1	0
932	46	0	0
933	37	0	0
934	44	0	0
935	21	0	0
936	42	0	0
937	38	0	0
938	39	0	0
939	28	0	0
940	31	0	0
941	32	0	0
942	38	0	0
943	35	0	0
944	37	0	0
945	33	0	0
946	39	0	0
947	41	0	0
948	33	0	0
949	35	0	0
950	46	0	0
951	34	0	0
952	37	0	0
953	35	0	0
954	24	0	0
955	35	0	0
956	35	0	0
957	31	0	0
958	39	0	0
959	32	0	0
960	37	0	0
961	27	0	0
962	22	1	0
963	25	0	0
964	34	0	0
965	19	0	0
966	15	0	0
967	28	0	0
968	28	0	0
969	35	0	0
970	31	0	0
971	26	0	0
972	26	0	0
973	24	0	0
974	21	0	0
975	20	0	0
976	23	0	0
977	17	0	0
978	33	1	0
979	21	0	0
980	22	0	0
981	25	0	0
982	20	0	0
983	11	0	0
984	13	0	0
985	22	1	0
986	18	0	0
987	17	0	0
988	18	0	0
989	24	0	0
990	20	1	0
991	15	0	0
992	15	0	0
993	20	1	0
994	17	1	0
995	24	0	0
996	18	0	1
997	17	1	0
998	17	0	0
999	9	0	0
1000	13	0	0
1001	22	0	0
1002	16	1	0
1003	18	1	0
1004	25	0	0
1005	22	0	0
1006	17	1	0
1007	17	0	0
1008	28	0	0
1009	9	0	0
1010	20	0	0
1011	18	0	0
1012	18	0	0
1013	20	0	0
1014	17	0	0
1015	25	0	0
1016	16	0	0
1017	16	0	0
1018	24	0	0
1019	15	0	0
1020	20	0	0
1021	5	0	0
1022	12	0	0
1023	21	0	0
1024	21	0	0
1025	16	1	0
1026	11	1	0
1027	22	0	0
1028	16	0	0
1029	14	0	0
1030	13	0	0
1031	18	0	0
1032	15	0	0
1033	13	0	0
1034	16	0	0
1035	11	0	0
1036	20	0	0
1037	16	0	0
1038	14	0	1
1039	21	0	0
1040	13	0	0
1041	12	0	0
1042	13	0	0
1043	13	0	0
1044	11	0	0
1045	11	0	0
1046	17	0	0
1047	18	0	0
1048	12	0	0
1049	14	0	0
1050	26	0	0
1051	10	0	0
1052	11	0	0
1053	11	0	0
1054	12	0	1
1055	12	0	0
1056	12	0	0
1057	14	0	0
1058	12	0	0
1059	12	0	0
1060	11	0	0
1061	8	0	0
1062	8	0	0
1063	15	0	0
1064	11	0	0
1065	10	0	0
1066	11	0	0
1067	14	0	0
1068	12	0	0
1069	10	0	0
1070	14	0	0
1071	8	0	1
1072	15	0	0
1073	6	0	0
1074	17	0	0
1075	12	1	0
1076	12	0	0
1077	12	0	0
1078	9	0	0
1079	10	0	0
1080	11	0	0
1081	8	0	0
1082	9	0	0
1083	13	0	0
1084	10	0	0
1085	14	0	0
1086	10	0	0
1087	13	0	0
1088	6	0	0
1089	11	0	0
1090	5	0	0
1091	7	0	0
1092	9	0	0
1093	12	0	0
1094	15	0	0
1095	7	0	0
1096	4	0	0
1097	9	0	0
1098	9	0	0
1099	12	0	0
1100	9	0	0
1101	10	0	0
1102	9	1	0
1103	8	0	0
1104	4	0	0
1105	6	0	0
1106	9	1	0
1107	11	0	0
1108	5	0	0
1109	4	0	0
1110	14	0	0
1111	15	0	0
1112	8	0	0
1113	5	0	0
1114	4	0	0
1115	2	0	0
1116	6	0	0
1117	6	0	0
1118	3	0	0
1119	2	0	0
1120	13	0	0
1121	7	0	0
1122	7	0	0
1123	7	0	0
1124	4	0	0
1125	4	1	0
1126	10	0	0
1127	10	0	0
1128	7	0	0
1129	7	0	0
1130	4	0	0
1131	8	0	0
1132	11	0	0
1133	5	0	0
1134	6	0	0
1135	6	0	0
1136	5	0	0
1137	6	0	0
1138	5	0	0
1139	5	1	0
1140	3	0	0
1141	8	0	0
1142	5	0	0
1143	6	1	0
1144	8	0	0
1145	4	0	0
1146	2	0	0
1147	1	0	0
1148	6	2	0
1149	2	0	0
1150	7	1	0
1151	5	0	0
1152	8	1	0
1153	6	0	0
1154	1	1	0
1155	1	0	0
1156	5	0	0
1157	3	0	0
1158	4	0	0
1159	3	0	0
1161	5	0	0
1162	3	0	0
1163	5	0	0
1164	4	0	0
1165	4	0	0
1166	2	0	0
1167	3	0	1
1170	5	0	0
1171	6	1	0
1172	4	0	0
1173	3	0	0
1174	3	1	0
1176	3	0	0
1177	3	0	0
1178	2	0	0
1179	2	0	0
1180	1	0	0
1181	2	0	0
1182	2	0	0
1183	3	1	0
1184	1	0	0
1185	1	0	0
1186	3	1	0
1187	3	0	0
1188	6	0	0
1189	4	0	0
1190	7	0	0
1191	4	0	0
1192	6	0	0
1193	3	0	0
1194	3	0	0
1195	7	0	0
1196	2	1	0
1197	2	0	0
1198	4	0	0
1199	5	0	0
1200	3	0	0
1201	1	0	0
1202	5	0	0
1203	2	0	0
1204	4	0	0
1205	3	1	0
1206	4	0	0
1207	4	0	0
1208	3	0	0
1209	4	0	0
1210	4	0	0
1211	4	0	0
1212	2	0	1
1213	5	0	0
1214	5	0	0
1215	1	0	0
1216	6	0	0
1217	2	0	0
1218	5	0	0
1219	6	0	0
1220	5	0	0
1221	9	1	1
1222	4	0	0
1223	2	0	0
1224	8	0	0
1225	3	0	0
1226	5	1	0
1227	1	0	2
1228	1	0	0
1229	6	0	0
1230	3	0	0
1231	5	0	0
1232	5	0	0
1233	5	1	0
1234	3	0	0
1235	2	0	0
1236	3	0	0
1237	1	0	0
1238	3	0	0
1239	2	0	0
1240	1	0	0
1241	2	0	0
1242	4	0	0
1243	7	0	0
1244	6	0	0
1245	3	0	0
1246	2	0	0
1247	6	0	1
1248	2	0	0
1249	2	0	0
1251	4	0	0
1252	1	0	0
1253	1	0	0
1254	1	0	0
1255	3	0	0
1256	4	0	0
1257	4	0	0
1258	1	0	0
1259	2	0	0
1260	3	0	0
1261	3	0	0
1262	3	0	0
1263	1	0	0
1264	6	0	0
1265	4	0	0
1266	7	0	0
1267	4	0	0
1268	7	0	0
1269	1	0	0
1270	1	0	0
1271	3	0	0
1272	7	0	0
1273	7	0	0
1274	3	0	0
1275	4	0	0
1276	5	0	0
1277	3	0	0
1278	5	0	0
1279	4	1	0
1280	6	0	0
1281	4	0	0
1282	3	0	0
1283	4	0	1
1284	6	0	0
1285	1	0	0
1286	1	0	0
1287	3	0	0
1288	6	0	0
1289	5	0	0
1290	6	0	0
1291	7	0	0
1292	6	0	0
1293	5	0	1
1294	3	0	0
1295	7	0	1
1296	8	0	0
1297	6	0	0
1298	5	0	0
1299	4	0	0
1300	5	0	0
1301	4	0	0
1302	7	0	0
1303	3	0	0
1304	2	0	1
1305	7	1	0
1306	3	0	0
1307	4	0	0
1308	5	0	1
1309	4	0	0
1310	10	0	0
1311	5	0	0
1312	5	0	0
1313	6	0	0
1314	4	0	0
1315	4	0	0
1316	2	0	0
1317	1	0	0
1318	2	0	0
1319	4	0	0
1320	1	0	0
1321	4	0	0
1322	7	0	0
1323	2	0	0
1324	1	0	0
1325	5	0	0
1326	1	0	0
1327	5	0	0
1328	4	0	0
1329	2	0	0
1330	2	0	0
1331	3	0	0
1332	4	0	0
1334	4	0	1
1335	3	0	0
1337	5	0	0
1338	4	0	0
1339	4	0	0
1340	2	0	0
1341	3	0	0
1342	4	0	0
1343	8	0	0
1344	4	0	0
1345	9	0	0
1346	6	0	0
1347	5	0	0
1348	7	0	0
1349	3	0	0
1350	6	0	2
1351	9	0	0
1352	8	0	0
1353	6	0	0
1354	4	0	0
1355	9	0	0
1356	6	0	0
1357	2	0	0
1358	3	0	0
1359	5	0	0
1360	15	0	0
1361	10	0	0
1362	7	0	0
1363	9	0	0
1364	11	0	0
1365	13	0	0
1366	14	0	0
1367	12	0	0
1368	13	0	0
1369	12	0	0
1370	10	0	0
