## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/RRP6_3YP_1.fq.gz_hist.pdf --DEVIATIONS 1.0E7 --MINIMUM_PCT 0.0 --INPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/RRP6_3YP_1.fq.gz.bam --OUTPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/RRP6_3YP_1.fq.gz_output.txt --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 15 17:32:35 PST 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
252	245	38	2	1405388	270.373948	2182.544936	16558955	FR	15	29	45	61	77	97	121	151	203	255	493			
224	55662	201	2	1306112	44269.888602	120783.045557	3483	RF	125	225	303	365	403	441	2659	110877	198841	565651	1334397			
179	143	69	2	1311923	69635.386563	169210.823348	7189	TANDEM	27	51	77	107	139	181	247	104331	541935	903443	1580881			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
236	116300	3	14
237	116602	1	9
238	117677	3	16
239	118095	2	15
240	118309	4	12
241	118481	3	10
242	118644	2	13
243	118157	4	10
244	119082	1	14
245	119923	2	14
246	119018	2	15
247	119254	1	10
248	119626	1	13
249	118994	4	7
250	118658	2	9
251	118752	1	11
252	117703	2	12
253	117918	1	16
254	117413	4	6
255	117160	3	10
256	116793	2	7
257	116328	0	11
258	115418	1	5
259	115422	2	6
260	113661	1	9
261	113370	4	8
262	112375	0	7
263	112594	0	11
264	111565	1	4
265	111112	3	11
266	109938	1	2
267	109240	3	3
268	108734	1	3
269	108491	1	3
270	105966	4	10
271	105896	2	9
272	105126	1	6
273	103128	1	8
274	102831	3	9
275	102041	3	4
276	100651	2	5
277	99982	3	5
278	98807	1	8
279	97387	0	2
280	97257	2	7
281	95658	0	3
282	95084	2	7
283	93376	2	5
284	92119	0	6
285	91354	1	4
286	90164	4	9
287	89470	1	9
288	87956	2	11
289	86802	0	4
290	85041	2	9
291	83648	1	4
292	82994	0	7
293	81679	4	6
294	80183	1	1
295	79274	2	3
296	78114	3	5
297	76438	1	4
298	76039	4	3
299	74903	4	2
300	73563	4	4
301	71687	1	5
302	70782	0	5
303	68834	0	1
304	68022	3	3
305	66909	0	4
306	65866	3	4
307	65096	2	3
308	63840	4	1
309	62618	0	6
310	61396	3	2
311	59998	0	2
312	58983	3	3
313	57824	3	2
314	57216	2	4
315	55656	1	3
316	54414	2	1
317	53820	0	2
318	52297	2	3
319	51846	1	6
320	50978	1	5
321	49414	2	2
322	48567	2	2
323	47383	1	7
324	46408	4	4
325	45374	3	2
326	44662	1	2
327	43522	3	3
328	42935	5	0
329	42042	1	1
330	41109	0	4
331	40085	1	5
332	39139	1	1
333	38187	3	3
334	37507	1	4
335	36856	0	4
336	35779	2	0
337	35361	0	3
338	34212	1	1
339	33313	6	0
340	32676	1	0
341	32128	2	2
342	31422	1	2
343	30741	3	1
344	30186	3	1
345	29002	1	0
346	28582	7	1
347	27938	0	2
348	26947	2	1
349	26849	1	1
350	25896	0	3
351	25384	3	1
352	24670	1	3
353	24412	1	2
354	23609	1	1
355	23136	1	3
356	22513	4	1
357	21925	0	0
358	21644	1	1
359	20887	3	2
360	20362	1	1
361	19897	6	1
362	19264	1	3
363	18724	3	1
364	18312	1	1
365	17856	1	2
366	17413	0	1
367	17101	8	2
368	16374	0	1
369	15842	0	0
370	15787	2	1
371	15578	1	2
372	15035	1	1
373	14587	1	1
374	14042	4	0
375	13706	1	0
376	13775	2	1
377	13267	1	1
378	12872	0	0
379	12690	1	0
380	12231	1	0
381	12023	3	0
382	11901	0	1
383	11693	0	1
384	11018	1	0
385	10816	2	1
386	10397	1	0
387	10280	0	0
388	9950	2	0
389	9662	0	0
390	9628	0	0
391	9500	1	0
392	8949	1	0
393	8765	2	2
394	8490	1	2
395	8332	2	2
396	8438	2	0
397	8028	0	0
398	7863	0	0
399	7577	0	2
400	7486	0	1
401	7309	1	0
402	7140	2	1
403	6956	0	0
404	6755	1	1
405	6564	0	0
406	6568	2	0
407	6366	4	1
408	6100	0	1
409	5849	1	0
410	5605	3	0
411	5626	1	0
412	5545	2	1
413	5480	0	0
414	5221	1	0
415	5097	0	0
416	4995	0	0
417	4990	1	0
418	4807	1	0
419	4779	0	0
420	4615	2	1
421	4466	2	0
422	4361	2	0
423	4152	3	2
424	4229	0	0
425	3972	3	1
426	3839	1	0
427	3781	2	0
428	3680	0	0
429	3561	2	0
430	3538	0	2
431	3469	0	1
432	3324	3	0
433	3308	2	0
434	3233	1	1
435	3130	1	1
436	3243	2	1
437	3081	4	0
438	2959	0	0
439	2897	1	0
440	2873	0	0
441	2867	1	0
442	2643	1	0
443	2684	1	0
444	2626	2	1
445	2594	0	0
446	2440	3	0
447	2388	0	1
448	2426	0	0
449	2337	2	0
450	2301	1	0
451	2209	1	0
452	2262	0	0
453	2103	1	0
454	2098	1	0
455	1976	2	1
456	2009	0	0
457	1955	0	1
458	1896	1	0
459	1951	0	0
460	1819	1	1
461	1754	1	0
462	1720	1	0
463	1710	0	1
464	1764	0	0
465	1626	1	0
466	1696	0	0
467	1731	0	1
468	1620	1	0
469	1583	4	0
470	1613	0	0
471	1534	3	0
472	1513	0	1
473	1468	0	0
474	1406	1	1
475	1308	0	0
476	1454	0	1
477	1343	2	0
478	1365	0	0
479	1372	0	0
480	1256	1	0
481	1272	1	1
482	1262	2	0
483	1192	0	0
484	1174	0	1
485	1186	1	1
486	1193	0	0
487	1136	0	0
488	1066	0	0
489	1183	2	2
490	1127	1	0
491	1091	2	0
492	1066	0	0
493	1060	0	1
494	1121	1	0
495	1024	0	0
496	919	0	0
497	989	0	0
498	971	0	0
499	851	0	0
500	860	1	0
501	885	2	0
502	909	0	0
503	810	2	0
504	884	2	0
505	831	0	1
506	835	3	1
507	798	1	0
508	771	0	1
509	724	0	0
510	811	2	0
511	774	2	0
512	763	3	0
513	751	0	1
514	798	2	0
515	727	2	1
516	726	2	0
517	786	0	0
518	769	0	0
519	775	0	0
520	766	0	0
521	738	0	1
522	753	0	0
523	687	0	0
524	725	0	0
525	699	0	0
526	691	1	0
527	700	2	1
528	681	0	0
529	692	2	0
530	640	1	0
531	686	1	1
532	661	0	0
533	642	1	0
534	681	1	0
535	665	0	0
536	683	2	0
537	659	0	0
538	633	0	0
539	579	2	0
540	645	2	0
541	642	0	0
542	659	1	0
543	634	1	0
544	618	0	0
545	631	1	1
546	650	2	0
547	590	1	0
548	570	0	0
549	609	1	1
550	589	1	0
551	613	0	0
552	561	2	0
553	610	0	0
554	588	0	0
555	555	2	0
556	607	0	0
557	583	0	0
558	615	0	1
559	647	2	0
560	579	0	0
561	602	0	0
562	655	0	2
563	603	0	1
564	608	0	0
565	603	0	0
566	574	0	0
567	595	2	0
568	557	2	0
569	534	2	0
570	559	1	0
571	548	2	0
572	561	2	0
573	549	0	1
574	588	0	0
575	601	0	0
576	590	0	0
577	612	0	1
578	580	0	0
579	561	0	1
580	581	2	0
581	587	1	0
582	536	0	1
583	546	1	0
584	566	1	0
585	604	2	0
586	577	0	0
587	587	0	1
588	536	1	1
589	538	0	0
590	556	0	0
591	503	2	0
592	602	0	0
593	554	0	0
594	573	1	0
595	549	0	0
596	519	1	0
597	559	1	0
598	553	0	0
599	570	1	0
600	575	0	0
601	570	0	0
602	568	1	0
603	531	1	0
604	575	1	0
605	558	1	1
606	574	0	0
607	535	1	1
608	580	0	0
609	527	0	1
610	605	1	0
611	567	0	0
612	560	1	1
613	544	0	0
614	538	0	0
615	508	0	1
616	577	0	0
617	592	0	2
618	571	2	0
619	548	2	2
620	578	0	0
621	557	0	0
622	560	0	0
623	557	0	0
624	538	0	0
625	572	0	0
626	531	0	1
627	542	1	0
628	566	2	0
629	528	1	0
630	552	0	0
631	551	0	0
632	579	0	0
633	529	2	0
634	537	0	0
635	536	1	0
636	525	2	0
637	538	1	0
638	517	1	1
639	479	0	0
640	527	1	0
641	564	1	0
642	470	0	0
643	474	1	2
644	511	0	0
645	521	0	0
646	481	1	1
647	487	1	0
648	495	0	0
649	496	0	0
650	470	3	0
651	501	1	1
652	489	0	0
653	451	0	0
654	454	0	0
655	503	1	0
656	456	2	2
657	496	1	0
658	478	0	0
659	479	2	1
660	480	1	0
661	493	2	0
662	440	0	0
663	447	0	0
664	459	0	0
665	475	0	0
666	452	0	0
667	487	1	0
668	482	0	0
669	473	0	0
670	487	1	1
671	419	0	0
672	427	0	0
673	456	0	1
674	440	0	0
675	447	0	0
676	431	0	1
677	440	0	0
678	397	0	0
679	405	0	0
680	402	0	0
681	375	0	0
682	413	0	0
683	440	0	1
684	419	1	0
685	411	1	1
686	370	1	1
687	410	1	0
688	368	0	0
689	422	0	0
690	375	0	0
691	396	3	0
692	419	1	0
693	422	1	0
694	397	0	0
695	370	0	0
696	368	1	0
697	356	0	0
698	386	1	0
699	370	1	0
700	409	0	0
701	369	0	0
702	333	0	0
703	356	2	0
704	367	1	0
705	364	0	0
706	360	2	0
707	347	1	0
708	364	0	0
709	365	0	0
710	373	0	0
711	340	0	0
712	336	1	1
713	326	1	0
714	333	0	0
715	316	1	0
716	361	1	0
717	346	0	0
718	340	1	0
719	352	3	0
720	364	1	0
721	352	0	0
722	317	1	0
723	363	1	0
724	323	1	0
725	313	2	0
726	347	0	0
727	339	0	0
728	341	0	0
729	333	0	0
730	330	1	0
731	316	1	0
732	308	1	0
733	334	0	0
734	321	1	0
735	302	0	0
736	310	0	0
737	315	0	0
738	316	0	0
739	345	1	0
740	333	1	0
741	328	0	0
742	322	0	0
743	364	2	0
744	358	0	0
745	332	0	0
746	311	0	0
747	320	0	0
748	305	0	0
749	296	0	1
750	299	0	0
751	310	2	0
752	298	0	0
753	317	0	0
754	327	0	0
755	294	3	0
756	315	0	0
757	279	2	0
758	262	1	0
759	251	0	0
760	258	2	0
761	246	1	0
762	268	2	0
763	222	0	0
764	247	0	0
765	232	1	0
766	239	0	0
767	233	0	0
768	228	0	0
769	246	2	0
770	226	0	0
771	231	1	0
772	254	1	0
773	239	0	0
774	211	1	0
775	208	0	0
776	247	1	0
777	255	1	0
778	238	0	0
779	244	0	0
780	222	0	0
781	224	0	0
782	181	0	0
783	214	0	0
784	193	1	0
785	204	0	0
786	216	0	0
787	198	0	0
788	212	0	0
789	185	0	0
790	181	1	0
791	207	1	0
792	173	1	0
793	179	1	0
794	177	0	0
795	153	0	0
796	181	0	0
797	177	0	0
798	160	1	0
799	152	1	0
800	159	0	0
801	162	0	0
802	148	0	0
803	163	0	0
804	162	1	0
805	132	0	0
806	143	0	0
807	123	0	0
808	161	1	0
809	143	1	0
810	155	1	0
811	141	1	0
812	125	0	0
813	145	1	0
814	131	1	0
815	114	4	0
816	145	1	0
817	160	0	0
818	121	2	0
819	138	1	0
820	142	2	0
821	130	0	0
822	145	2	0
823	130	0	0
824	143	2	0
825	110	0	0
826	101	2	0
827	93	1	0
828	115	0	0
829	92	0	0
830	119	0	0
831	110	0	0
832	98	0	0
833	116	0	0
834	86	0	0
835	104	0	0
836	96	1	0
837	104	1	0
838	89	0	0
839	106	2	0
840	98	1	0
841	106	1	0
842	77	0	0
843	81	0	0
844	96	0	0
845	88	0	0
846	107	0	0
847	84	0	0
848	95	0	0
849	68	1	0
850	85	0	0
851	89	0	0
852	87	1	0
853	89	0	0
854	80	0	0
855	85	0	0
856	101	0	0
857	80	0	0
858	74	1	0
859	81	0	0
860	87	0	0
861	60	0	0
862	67	0	0
863	67	1	0
864	72	0	0
865	56	0	0
866	74	0	0
867	78	0	0
868	70	1	0
869	77	0	0
870	62	0	0
871	79	0	0
872	83	1	0
873	73	0	0
874	67	0	0
875	79	2	0
876	56	1	0
877	78	0	0
878	80	2	0
879	61	1	0
880	69	0	0
881	63	0	0
882	71	0	0
883	64	0	0
884	58	1	0
885	62	0	0
886	57	1	0
887	55	0	0
888	68	0	0
889	49	1	0
890	53	1	0
891	58	0	0
892	52	0	0
893	42	0	0
894	72	0	0
895	52	0	0
896	55	0	0
897	54	1	0
898	60	0	0
899	45	0	0
900	56	0	0
901	50	0	0
902	56	0	0
903	53	0	1
904	51	0	0
905	51	0	0
906	53	0	0
907	36	0	0
908	42	1	0
909	39	0	0
910	42	0	0
911	46	1	0
912	38	0	0
913	41	0	0
914	40	0	0
915	44	0	0
916	51	0	0
917	42	0	0
918	50	0	0
919	40	0	0
920	45	0	0
921	47	0	0
922	37	0	0
923	36	0	0
924	36	0	0
925	42	0	0
926	48	0	0
927	43	0	0
928	36	0	0
929	30	0	0
930	31	0	0
931	38	1	0
932	43	0	0
933	32	1	0
934	36	0	0
935	38	0	0
936	24	0	0
937	35	1	0
938	36	0	0
939	39	0	0
940	36	0	0
941	31	0	0
942	26	0	0
943	32	0	0
944	36	0	0
945	42	0	0
946	24	0	0
947	32	0	1
948	29	0	0
949	30	0	0
950	36	0	0
951	32	0	0
952	28	0	0
953	31	3	0
954	32	1	0
955	38	0	0
956	32	0	0
957	32	0	0
958	21	0	0
959	22	0	0
960	23	0	0
961	17	1	0
962	22	0	0
963	20	0	0
964	29	0	0
965	28	0	0
966	13	1	0
967	27	0	0
968	26	0	0
969	27	0	0
970	31	0	0
971	26	0	0
972	22	0	0
973	24	0	0
974	19	0	0
975	22	0	0
976	24	0	0
977	22	0	0
978	16	0	0
979	22	0	0
980	21	0	0
981	20	0	0
982	19	0	0
983	19	0	0
984	22	0	0
985	25	0	0
986	22	0	0
987	18	0	0
988	19	1	0
989	22	0	0
990	14	0	0
991	26	0	0
992	19	0	0
993	17	0	0
994	8	0	0
995	18	0	0
996	13	0	0
997	19	0	0
998	24	0	0
999	21	0	0
1000	18	0	0
1001	15	0	0
1002	20	0	0
1003	28	0	0
1004	18	0	0
1005	21	1	0
1006	25	0	0
1007	21	0	0
1008	14	0	0
1009	21	0	0
1010	18	0	0
1011	18	0	0
1012	17	0	0
1013	14	1	0
1014	10	0	0
1015	15	0	0
1016	8	0	0
1017	21	1	0
1018	20	0	0
1019	21	0	0
1020	18	0	0
1021	7	1	0
1022	16	0	0
1023	15	0	0
1024	23	0	0
1025	18	0	0
1026	16	0	0
1027	6	0	0
1028	19	0	0
1029	18	0	0
1030	9	0	0
1031	7	0	0
1032	10	0	0
1033	16	1	0
1034	9	0	0
1035	15	0	0
1036	18	0	0
1037	13	1	0
1038	15	0	0
1039	14	0	0
1040	14	0	0
1041	14	0	0
1042	12	0	0
1043	22	0	0
1044	15	0	0
1045	13	0	0
1046	17	1	0
1047	12	0	0
1048	11	0	0
1049	17	0	0
1050	16	0	0
1051	15	0	0
1052	11	0	0
1053	15	0	0
1054	16	0	0
1055	19	0	0
1056	15	0	0
1057	10	0	0
1058	11	1	0
1059	12	0	0
1060	14	0	0
1061	9	0	0
1062	12	0	0
1063	14	0	0
1064	14	0	0
1065	20	0	0
1066	10	0	0
1067	12	0	0
1068	16	0	0
1069	14	0	0
1070	8	0	0
1071	16	0	0
1072	12	0	0
1073	14	0	0
1074	8	1	0
1075	12	0	0
1076	13	0	0
1077	7	0	1
1078	10	1	0
1079	7	0	0
1080	13	0	0
1081	15	0	0
1082	12	0	0
1083	9	0	0
1084	17	0	0
1085	7	0	0
1086	9	0	0
1087	8	0	0
1088	15	0	0
1089	9	0	0
1090	10	0	0
1091	11	0	0
1092	14	0	0
1093	9	0	0
1094	11	0	0
1095	7	0	0
1096	6	0	0
1097	4	0	0
1098	4	0	0
1099	9	0	0
1100	3	0	0
1101	8	0	0
1102	8	0	0
1103	11	0	0
1104	14	0	0
1105	4	0	0
1106	7	0	0
1107	9	0	0
1108	7	0	0
1109	5	0	0
1110	9	0	0
1111	4	0	0
1112	5	0	0
1113	6	0	0
1114	10	0	0
1115	9	0	0
1116	3	0	0
1117	5	0	0
1118	6	0	0
1119	7	1	0
1120	10	0	0
1121	6	0	0
1122	4	0	0
1123	2	0	0
1124	7	0	0
1125	8	0	0
1126	6	0	0
1127	4	0	1
1128	2	0	0
1129	7	0	0
1130	8	0	0
1131	4	0	0
1132	6	0	0
1133	10	0	0
1134	4	0	0
1135	4	0	0
1136	6	0	0
1137	2	0	0
1138	4	0	0
1139	4	0	0
1140	3	0	0
1142	1	0	0
1143	4	0	1
1144	1	0	0
1145	5	0	0
1146	2	0	0
1147	3	0	0
1148	8	0	0
1149	5	0	0
1150	3	0	0
1151	5	0	0
1152	4	0	0
1153	4	0	0
1155	5	0	0
1156	2	0	0
1157	4	0	0
1158	3	0	0
1159	1	0	0
1160	6	0	0
1161	2	1	0
1162	3	0	0
1163	3	0	0
1164	3	0	0
1165	1	0	0
1166	5	0	0
1167	2	0	0
1168	4	0	0
1169	2	0	0
1170	4	0	0
1171	3	0	0
1172	1	0	0
1173	2	0	0
1174	6	0	0
1175	3	0	0
1176	2	0	0
1177	1	0	0
1178	2	0	0
1179	4	0	0
1180	2	1	0
1181	4	0	0
1182	3	0	0
1183	2	0	0
1184	1	0	0
1185	3	0	0
1187	3	0	0
1188	2	0	0
1189	5	0	0
1190	3	0	0
1191	4	0	0
1192	4	0	0
1193	2	0	0
1194	4	1	0
1195	5	0	0
1196	3	0	0
1197	2	0	0
1198	5	0	0
1199	7	0	0
1200	3	0	0
1201	1	0	0
1202	2	0	0
1203	5	0	0
1204	1	0	0
1205	1	1	0
1206	7	0	0
1207	5	0	0
1208	5	0	0
1209	5	0	0
1210	3	0	0
1211	3	0	0
1212	8	0	0
1213	5	0	0
1214	3	0	0
1215	2	0	0
1216	4	1	0
1217	1	0	0
1218	6	0	0
1219	2	0	0
1220	4	0	0
1221	7	0	0
1222	5	0	0
1223	4	0	0
1224	2	0	0
1225	4	0	1
1226	4	0	0
1227	3	0	0
1228	7	0	0
1229	5	0	0
1230	1	0	0
1231	3	0	0
1232	8	0	0
1233	4	0	0
1234	3	0	1
1235	2	0	0
1236	2	0	0
1237	4	0	0
1238	4	0	0
1240	5	0	0
1241	6	0	1
1242	6	0	0
1243	5	0	0
1244	2	0	0
1245	1	1	0
1246	1	0	0
1247	4	0	0
1248	5	0	0
1249	2	0	0
1250	2	0	0
1251	3	0	0
1252	4	0	0
1253	3	1	0
1254	3	0	0
1255	2	0	0
1256	6	0	0
1257	4	0	0
1258	9	0	0
1259	1	0	0
1260	5	0	0
1261	5	1	0
1262	5	0	0
1263	4	0	0
1264	5	0	0
1265	3	0	0
1266	1	0	0
1267	6	0	0
1268	3	0	0
1269	4	0	0
1270	6	0	0
1271	6	1	2
1272	5	0	0
1273	6	0	0
1274	7	0	0
1275	8	0	1
1276	6	0	0
1277	5	0	0
1278	9	0	1
1279	6	0	0
1280	5	0	0
1281	4	0	0
1282	2	0	0
1283	2	0	0
1284	5	0	0
1285	2	0	0
1286	5	0	0
1287	5	0	0
1288	8	0	0
1289	3	0	0
1290	5	0	0
1291	6	0	0
1292	5	0	0
1293	3	0	0
1294	2	0	0
1295	6	0	0
1296	6	0	0
1297	3	0	0
1298	6	0	0
1299	8	0	0
1300	4	0	0
1301	6	0	0
1302	3	0	0
1303	6	0	0
1304	3	0	0
1305	5	0	0
1306	2	0	0
1307	3	0	0
1308	7	1	0
1309	5	0	0
1310	4	0	0
1311	6	0	0
1312	4	0	0
1313	5	0	0
1314	4	0	0
1315	4	0	0
1316	1	1	0
1317	3	0	0
1318	3	0	0
1319	4	0	0
1320	5	0	0
1322	4	0	0
1323	3	0	0
1324	3	0	0
1325	3	0	0
1326	2	1	0
1327	3	0	0
1328	2	1	0
1329	5	0	0
1330	2	0	0
1331	4	1	0
1332	3	0	0
1334	6	0	0
1335	5	0	0
1336	5	1	0
1337	4	0	0
1338	2	0	0
1339	5	0	0
1340	3	0	0
1341	5	0	0
1342	4	0	0
1343	5	0	0
1344	5	0	0
1345	4	0	0
1346	3	0	0
1347	8	0	0
1348	9	0	0
1349	8	0	0
1350	4	0	0
1351	12	0	0
1352	6	0	0
1353	8	0	0
1354	5	0	0
1355	12	0	0
1356	10	0	0
1357	10	0	0
1358	5	0	0
1359	11	0	0
1360	11	0	0
1361	8	0	0
1362	6	0	0
1363	7	0	0
1364	8	0	0
1365	12	0	0
1366	14	0	0
1367	12	1	0
1368	9	0	0
1369	12	0	0
1370	17	0	0
