## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/WT_2_YPD_1.fq.gz_hist.pdf --DEVIATIONS 1.0E7 --MINIMUM_PCT 0.0 --INPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/WT_2_YPD_1.fq.gz.bam --OUTPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/WT_2_YPD_1.fq.gz_output.txt --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 15 17:07:07 PST 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
252	247	39	2	1180004	270.290256	2244.700662	17143323	FR	15	31	45	61	79	99	123	155	207	259	485			
231	55662	210	2	1163777	47150.309747	124116.308037	3519	RF	133	245	327	385	421	457	3931	110863	220763	598109	1370059			
175	116	67	3	1405202	61782.222906	163192.229343	7963	TANDEM	27	51	77	105	135	171	225	15935	445811	867657	1588949			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
147	20546	3	36
148	21232	5	33
149	21782	4	41
150	22570	4	47
151	23314	3	40
152	23918	3	41
153	24533	4	35
154	25354	2	29
155	26306	4	37
156	26747	8	44
157	27599	8	36
158	28763	14	35
159	29612	1	30
160	30292	5	45
161	31548	6	33
162	32005	1	39
163	33383	4	34
164	33914	3	46
165	34987	3	35
166	35970	3	38
167	37100	3	36
168	37665	3	28
169	38693	2	31
170	40232	2	36
171	41054	2	24
172	42087	3	33
173	43554	3	31
174	44813	3	32
175	46178	7	33
176	47149	7	23
177	48251	3	22
178	49453	1	35
179	50651	2	25
180	51724	5	40
181	53057	5	26
182	54222	1	26
183	55279	5	39
184	57270	3	29
185	57903	0	30
186	58869	3	37
187	60825	3	27
188	61862	3	35
189	63358	2	24
190	64868	3	22
191	66404	4	26
192	67821	1	31
193	69580	7	34
194	70537	4	37
195	71205	1	32
196	73320	4	27
197	75013	4	24
198	75939	6	28
199	77729	5	25
200	78539	2	26
201	80287	6	20
202	82245	1	34
203	83324	6	25
204	85193	3	35
205	86009	4	23
206	87318	6	23
207	88362	6	22
208	90082	6	23
209	92571	3	22
210	92155	6	21
211	94504	8	16
212	95840	4	21
213	96820	0	26
214	98211	4	33
215	99006	1	13
216	100682	6	22
217	102333	3	23
218	103675	5	26
219	104172	4	15
220	105186	4	13
221	107294	4	25
222	106995	3	20
223	109105	1	15
224	110201	0	22
225	109976	2	16
226	110935	0	19
227	112368	3	18
228	113421	1	14
229	114514	3	21
230	114872	1	14
231	114868	6	14
232	115968	5	21
233	116817	0	18
234	117015	2	11
235	118182	5	21
236	118785	1	8
237	117880	2	17
238	119160	3	16
239	118977	2	16
240	119448	2	13
241	119965	3	9
242	119906	1	11
243	119809	0	12
244	120762	1	6
245	121104	1	15
246	120672	5	12
247	121643	1	16
248	121122	3	11
249	120729	2	13
250	120846	1	11
251	120091	3	12
252	119420	2	19
253	119623	1	6
254	119317	3	17
255	117945	1	12
256	117625	3	16
257	117918	3	10
258	116445	2	10
259	117411	1	5
260	115900	6	13
261	114929	0	9
262	114436	4	7
263	114307	0	11
264	112892	1	11
265	112590	4	8
266	112118	1	15
267	111043	0	8
268	110799	2	10
269	109490	5	9
270	108290	1	8
271	107924	2	11
272	107312	3	9
273	105684	2	8
274	104657	0	2
275	104563	4	10
276	102575	2	5
277	102126	1	6
278	101364	4	3
279	99748	0	10
280	99385	2	6
281	98920	1	8
282	97444	1	5
283	96010	4	5
284	94963	0	5
285	93499	3	11
286	93092	2	8
287	91781	1	6
288	89843	1	5
289	89337	1	5
290	87987	0	4
291	86365	1	5
292	85330	2	7
293	84033	0	8
294	82220	2	7
295	81768	2	6
296	80986	2	5
297	79710	1	3
298	78278	0	5
299	77311	1	5
300	75865	3	8
301	74561	1	1
302	73137	1	9
303	71448	0	6
304	71083	2	2
305	69417	0	2
306	68262	0	2
307	67280	2	5
308	66496	1	3
309	65142	4	4
310	64269	2	3
311	62825	2	3
312	61484	2	4
313	60714	1	3
314	59347	3	1
315	57860	2	6
316	57326	0	0
317	56588	1	1
318	55272	2	1
319	54080	3	4
320	53468	2	3
321	52200	2	1
322	51198	4	5
323	49980	1	5
324	48599	1	1
325	47996	1	2
326	47217	2	3
327	46262	1	1
328	45196	3	2
329	44168	1	3
330	43279	2	4
331	42622	4	5
332	41278	1	2
333	40176	0	3
334	39807	2	2
335	38847	1	5
336	37691	2	4
337	37755	1	2
338	36609	2	0
339	35265	4	2
340	34902	5	2
341	33998	0	2
342	32851	2	4
343	32464	3	5
344	31625	1	1
345	30800	2	5
346	30416	1	1
347	29547	0	2
348	28795	0	1
349	28266	1	1
350	27554	4	1
351	27037	0	1
352	26228	1	1
353	25715	2	1
354	24987	2	3
355	24647	1	3
356	24204	4	0
357	23285	1	0
358	22874	0	3
359	22360	4	3
360	21601	0	2
361	21163	3	4
362	20378	1	0
363	20115	2	0
364	19558	1	1
365	19059	2	3
366	18525	1	0
367	18140	9	3
368	17786	1	0
369	17104	3	0
370	16726	2	1
371	16478	0	1
372	15806	2	2
373	15766	3	0
374	15186	6	2
375	14829	1	1
376	14803	2	0
377	14018	1	1
378	13710	0	2
379	13573	2	1
380	13300	0	3
381	12766	3	0
382	12531	2	0
383	12357	0	1
384	11821	0	0
385	11589	2	0
386	11167	0	1
387	11115	1	0
388	10633	3	1
389	10253	2	0
390	10167	0	1
391	9983	1	0
392	9695	3	1
393	8975	1	0
394	9244	0	0
395	8832	0	1
396	8630	3	0
397	8668	1	0
398	8248	1	1
399	8181	2	0
400	7905	1	0
401	7699	2	1
402	7609	1	1
403	7317	1	0
404	7250	0	0
405	6927	1	2
406	6930	0	0
407	6754	0	0
408	6662	1	0
409	6330	0	0
410	6119	1	1
411	6064	1	0
412	5779	1	0
413	5810	1	1
414	5491	2	0
415	5370	0	1
416	5287	0	0
417	5278	1	0
418	5056	4	0
419	4994	0	0
420	4755	1	0
421	4707	1	0
422	4682	1	0
423	4239	5	1
424	4425	1	0
425	4278	2	0
426	4203	1	1
427	4129	2	1
428	3963	0	0
429	3852	0	0
430	3793	1	0
431	3664	5	0
432	3582	1	0
433	3402	3	1
434	3358	1	1
435	3425	0	0
436	3280	0	0
437	3238	7	0
438	3146	1	0
439	3097	0	0
440	2963	3	1
441	2793	2	0
442	2785	0	1
443	2912	1	1
444	2731	3	0
445	2698	1	1
446	2563	1	0
447	2457	0	0
448	2445	2	0
449	2532	1	1
450	2348	1	0
451	2318	0	0
452	2258	4	0
453	2223	0	1
454	2267	2	0
455	2175	0	0
456	2122	2	1
457	2136	0	1
458	2097	2	0
459	1916	0	1
460	1954	0	0
461	1928	0	0
462	1754	0	1
463	1802	2	0
464	1839	1	0
465	1790	0	0
466	1707	0	0
467	1673	0	0
468	1678	0	0
469	1602	1	0
470	1622	1	1
471	1540	0	0
472	1450	1	1
473	1499	2	0
474	1439	2	2
475	1445	1	1
476	1421	1	0
477	1401	1	0
478	1395	1	0
479	1340	3	0
480	1386	0	1
481	1338	3	0
482	1260	0	0
483	1243	1	0
484	1171	1	1
485	1192	1	0
486	1145	0	0
487	1151	1	0
488	1122	2	1
489	1125	1	1
490	1208	3	1
491	1083	0	0
492	1068	0	1
493	1021	2	0
494	1060	0	0
495	1022	2	0
496	1013	1	1
497	1104	0	0
498	1031	0	0
499	999	1	1
500	922	2	0
501	1059	2	0
502	889	1	0
503	849	1	0
504	828	1	0
505	812	2	0
506	798	1	0
507	823	0	0
508	753	2	0
509	811	0	1
510	749	2	0
511	806	2	0
512	759	0	0
513	721	0	0
514	807	1	0
515	764	1	1
516	754	0	0
517	771	3	0
518	746	1	0
519	719	0	0
520	686	0	0
521	714	0	0
522	696	2	0
523	745	1	0
524	735	0	0
525	710	1	0
526	680	2	0
527	699	1	1
528	664	3	0
529	669	1	0
530	639	0	0
531	605	1	0
532	621	0	0
533	656	0	0
534	617	0	0
535	673	0	1
536	650	2	0
537	601	1	1
538	599	1	0
539	615	1	0
540	647	2	0
541	627	1	0
542	684	0	1
543	640	2	1
544	674	1	0
545	608	0	1
546	595	2	0
547	595	0	1
548	584	0	0
549	590	1	0
550	597	0	2
551	596	2	1
552	561	0	0
553	572	0	1
554	548	2	0
555	609	0	0
556	551	2	0
557	581	0	0
558	568	0	1
559	621	0	1
560	560	0	0
561	591	0	0
562	572	1	0
563	545	0	2
564	582	1	0
565	564	1	0
566	558	0	1
567	521	2	0
568	585	0	0
569	555	0	0
570	560	1	0
571	572	1	0
572	574	1	0
573	555	0	0
574	560	0	0
575	574	0	0
576	543	0	0
577	568	1	0
578	602	0	0
579	568	1	0
580	569	0	0
581	571	0	0
582	576	1	1
583	603	1	0
584	574	0	1
585	574	0	0
586	556	0	1
587	542	0	0
588	518	0	0
589	562	1	0
590	593	0	0
591	531	1	0
592	572	0	0
593	574	1	0
594	576	1	0
595	577	1	0
596	598	0	0
597	552	0	0
598	549	1	1
599	563	0	0
600	534	0	2
601	565	0	1
602	539	0	0
603	563	1	0
604	514	0	0
605	605	0	0
606	591	0	0
607	569	0	0
608	615	0	2
609	604	0	0
610	591	1	0
611	569	1	0
612	607	1	0
613	571	0	0
614	542	1	0
615	564	1	0
616	544	0	0
617	586	2	1
618	566	1	1
619	584	0	1
620	568	1	2
621	586	1	0
622	569	0	1
623	566	1	0
624	537	1	1
625	577	0	1
626	527	0	1
627	541	0	0
628	587	1	1
629	533	0	0
630	569	0	0
631	599	0	0
632	614	1	0
633	517	1	1
634	570	0	0
635	533	1	0
636	509	2	1
637	563	1	0
638	542	0	0
639	490	0	1
640	541	2	1
641	529	0	0
642	497	0	0
643	492	0	0
644	473	0	0
645	482	0	0
646	506	3	0
647	504	0	0
648	507	1	0
649	502	0	0
650	475	0	1
651	527	0	1
652	519	1	0
653	494	1	2
654	478	2	1
655	488	0	1
656	519	1	0
657	512	0	0
658	473	0	0
659	485	0	0
660	497	0	1
661	468	1	2
662	497	0	1
663	459	0	0
664	447	2	0
665	430	1	0
666	482	0	1
667	512	2	0
668	462	1	0
669	479	3	0
670	461	0	0
671	432	0	0
672	456	0	0
673	457	1	0
674	442	2	0
675	437	1	0
676	442	1	0
677	432	0	0
678	417	0	0
679	443	0	0
680	437	1	0
681	382	0	0
682	439	0	0
683	459	0	0
684	410	0	0
685	432	2	0
686	404	0	0
687	396	0	0
688	398	2	0
689	414	1	0
690	456	0	0
691	417	1	0
692	437	0	0
693	429	1	0
694	412	0	0
695	405	0	0
696	398	0	0
697	370	1	0
698	401	2	0
699	390	0	0
700	385	1	0
701	370	0	1
702	391	0	0
703	351	0	0
704	360	0	0
705	367	1	0
706	366	0	0
707	381	0	1
708	346	0	0
709	354	0	0
710	365	1	0
711	330	1	0
712	356	0	0
713	352	1	0
714	356	0	0
715	354	0	0
716	333	0	0
717	359	1	0
718	343	0	0
719	358	0	0
720	370	0	0
721	361	1	0
722	374	0	0
723	360	0	0
724	323	0	0
725	344	0	0
726	329	1	0
727	348	0	0
728	379	1	0
729	330	0	0
730	319	1	0
731	312	0	0
732	324	0	0
733	315	0	0
734	294	0	0
735	312	0	0
736	320	0	0
737	344	1	0
738	315	0	0
739	356	0	0
740	318	0	0
741	345	0	0
742	342	1	0
743	376	1	0
744	342	0	0
745	333	0	0
746	324	1	0
747	323	0	0
748	314	1	0
749	312	0	0
750	319	1	0
751	321	1	0
752	307	0	0
753	279	2	0
754	318	1	0
755	302	0	0
756	312	0	0
757	303	1	0
758	239	0	0
759	267	0	0
760	272	1	0
761	267	0	0
762	270	1	0
763	255	0	0
764	277	0	0
765	269	0	0
766	233	0	0
767	243	2	0
768	244	0	0
769	250	0	0
770	230	2	0
771	217	0	0
772	215	1	0
773	241	0	0
774	249	1	0
775	214	0	0
776	255	1	0
777	266	1	0
778	243	1	0
779	240	1	0
780	254	1	1
781	209	0	0
782	198	0	0
783	235	1	0
784	214	1	0
785	217	1	0
786	225	0	0
787	209	0	1
788	185	2	0
789	193	0	0
790	182	0	0
791	199	0	0
792	181	0	0
793	172	0	0
794	162	1	0
795	168	0	0
796	147	0	0
797	208	0	0
798	187	1	0
799	170	0	0
800	166	1	0
801	170	0	0
802	154	0	0
803	137	1	0
804	136	0	0
805	149	0	0
806	148	0	0
807	134	0	0
808	149	0	0
809	127	1	0
810	132	2	0
811	119	0	0
812	145	0	0
813	117	1	0
814	119	1	0
815	110	0	0
816	146	1	0
817	140	0	0
818	136	0	0
819	108	0	0
820	131	0	1
821	130	0	0
822	145	1	0
823	131	0	0
824	110	1	0
825	114	0	0
826	105	0	0
827	107	0	0
828	90	0	0
829	90	0	0
830	115	2	0
831	112	1	0
832	98	0	0
833	99	0	0
834	93	0	0
835	112	0	0
836	93	0	0
837	104	1	0
838	114	0	0
839	111	1	0
840	94	1	0
841	84	1	0
842	88	3	1
843	104	0	0
844	92	0	0
845	84	0	0
846	88	0	0
847	91	0	0
848	92	0	0
849	82	0	0
850	90	2	0
851	88	0	0
852	116	1	0
853	84	1	0
854	80	0	0
855	102	1	0
856	61	0	0
857	98	0	0
858	85	0	0
859	90	0	0
860	79	1	0
861	66	0	0
862	76	1	0
863	73	0	0
864	66	0	0
865	83	1	0
866	71	0	0
867	73	1	0
868	83	0	0
869	60	1	0
870	65	0	0
871	69	0	0
872	69	1	0
873	75	0	0
874	75	0	0
875	72	0	0
876	64	0	0
877	68	0	0
878	65	0	0
879	58	0	0
880	65	0	0
881	65	2	0
882	58	0	0
883	53	1	0
884	45	0	0
885	47	0	0
886	44	0	1
887	54	0	0
888	55	0	0
889	43	0	0
890	57	0	0
891	54	0	0
892	47	1	0
893	50	0	0
894	50	0	0
895	54	0	0
896	60	0	0
897	55	0	0
898	45	0	0
899	53	0	0
900	46	2	0
901	43	0	0
902	58	0	0
903	56	0	0
904	46	0	0
905	46	0	0
906	37	0	0
907	45	0	0
908	37	1	0
909	43	0	0
910	41	0	0
911	32	0	0
912	37	1	0
913	48	0	0
914	35	0	0
915	49	0	0
916	48	0	0
917	41	1	0
918	35	1	0
919	41	1	0
920	49	0	0
921	39	2	0
922	47	0	0
923	43	0	0
924	39	0	0
925	43	1	0
926	45	0	0
927	32	0	0
928	38	0	0
929	39	1	0
930	43	0	0
931	41	0	0
932	47	0	0
933	41	0	0
934	40	0	0
935	36	0	1
936	36	0	0
937	32	0	0
938	37	0	0
939	31	0	0
940	36	1	0
941	20	0	0
942	23	0	0
943	28	1	0
944	25	0	0
945	34	0	0
946	29	0	0
947	23	0	0
948	26	0	0
949	28	0	0
950	31	1	0
951	25	0	0
952	27	0	0
953	25	1	0
954	25	1	0
955	31	0	0
956	17	1	0
957	25	0	0
958	36	1	0
959	31	0	0
960	27	0	0
961	16	0	0
962	21	0	0
963	27	0	0
964	22	0	0
965	27	0	0
966	20	1	0
967	25	0	0
968	28	0	0
969	29	0	0
970	20	0	0
971	20	0	0
972	25	0	0
973	21	0	0
974	21	0	0
975	19	0	0
976	14	0	0
977	19	0	0
978	22	0	0
979	18	1	0
980	21	0	0
981	22	0	1
982	25	0	0
983	20	0	0
984	20	0	0
985	14	0	0
986	19	1	0
987	13	0	0
988	20	0	0
989	18	0	0
990	15	0	0
991	8	0	0
992	19	0	0
993	24	0	0
994	12	0	0
995	12	0	0
996	18	0	0
997	11	0	0
998	21	0	0
999	21	0	0
1000	20	0	0
1001	25	0	0
1002	19	0	0
1003	22	0	0
1004	16	1	0
1005	12	0	0
1006	14	0	0
1007	23	0	0
1008	17	1	0
1009	19	0	0
1010	18	0	0
1011	23	0	0
1012	13	0	0
1013	17	3	0
1014	14	0	0
1015	12	0	0
1016	12	0	0
1017	10	0	0
1018	18	0	0
1019	11	0	0
1020	9	0	0
1021	16	0	0
1022	15	0	0
1023	19	0	0
1024	20	0	0
1025	11	0	0
1026	19	0	0
1027	20	0	0
1028	13	0	0
1029	10	0	0
1030	20	0	0
1031	10	0	0
1032	6	0	0
1033	14	0	0
1034	9	0	0
1035	15	0	0
1036	7	1	0
1037	11	0	0
1038	13	1	0
1039	17	0	0
1040	20	0	0
1041	15	0	0
1042	9	0	0
1043	18	0	0
1044	19	0	0
1045	11	0	0
1046	13	1	0
1047	14	0	0
1048	16	1	0
1049	17	0	0
1050	21	0	0
1051	16	0	0
1052	15	1	1
1053	10	0	0
1054	14	1	0
1055	8	0	0
1056	11	0	0
1057	11	0	0
1058	14	1	0
1059	7	0	0
1060	16	0	0
1061	22	0	0
1062	17	0	0
1063	14	0	0
1064	13	0	0
1065	15	0	0
1066	11	0	0
1067	12	1	0
1068	18	0	0
1069	17	0	0
1070	9	0	0
1071	8	0	0
1072	9	0	0
1073	16	0	0
1074	9	2	0
1075	9	0	0
1076	15	0	0
1077	15	0	0
1078	13	0	0
1079	13	0	0
1080	11	0	0
1081	8	0	0
1082	13	0	0
1083	10	0	0
1084	16	0	0
1085	10	0	0
1086	8	0	0
1087	7	0	0
1088	13	0	0
1089	8	0	0
1090	10	0	0
1091	6	0	0
1092	13	1	0
1093	6	1	0
1094	9	0	0
1095	9	0	0
1096	9	0	0
1097	9	0	0
1098	7	0	0
1099	8	0	0
1100	8	0	0
1101	12	0	0
1102	7	0	0
1103	5	0	0
1104	4	1	0
1105	6	1	0
1106	10	0	0
1107	5	0	0
1108	9	0	0
1109	2	0	0
1110	7	0	0
1111	6	0	0
1112	6	2	0
1113	9	0	0
1114	6	0	0
1115	7	0	0
1116	7	0	0
1117	3	0	0
1118	6	0	0
1119	6	0	0
1120	5	0	0
1121	7	0	0
1122	5	0	0
1123	5	0	0
1124	9	0	0
1125	4	0	0
1126	7	0	0
1127	2	0	0
1128	3	0	0
1129	8	0	0
1130	6	0	0
1131	11	0	0
1132	3	0	0
1133	5	0	0
1134	4	0	0
1135	2	0	0
1136	3	0	0
1137	3	0	0
1139	8	0	0
1140	5	0	0
1141	1	0	0
1142	0	1	0
1143	7	1	0
1144	5	0	0
1145	3	0	0
1146	4	0	0
1147	7	0	0
1148	2	0	0
1149	6	0	0
1150	4	1	1
1151	4	1	0
1152	4	0	0
1153	4	0	0
1154	4	0	0
1155	5	0	0
1156	4	0	0
1157	4	1	0
1158	1	0	0
1159	1	0	0
1160	2	0	0
1161	1	0	0
1162	3	0	0
1163	3	0	0
1164	4	0	0
1165	3	0	0
1166	4	0	0
1167	2	0	0
1168	4	0	0
1169	6	0	1
1170	1	0	0
1171	4	0	0
1172	1	1	0
1173	3	0	0
1174	11	0	0
1175	5	0	0
1176	3	0	0
1177	5	0	0
1178	2	1	0
1179	4	0	0
1180	5	0	0
1181	2	0	0
1182	2	0	0
1183	3	0	0
1185	1	0	0
1186	3	0	0
1187	1	0	0
1188	1	0	0
1189	1	0	0
1190	5	0	0
1191	3	0	0
1192	3	1	0
1193	4	0	0
1194	5	0	0
1195	5	0	0
1196	6	0	0
1198	5	0	0
1199	2	0	0
1200	1	0	0
1201	4	0	0
1202	4	0	0
1203	2	0	0
1204	7	1	0
1205	1	0	0
1206	6	0	0
1207	3	0	0
1208	2	0	0
1209	3	1	0
1210	3	0	0
1211	4	0	0
1212	7	0	0
1213	2	0	0
1214	2	0	0
1215	4	0	0
1216	5	0	0
1217	4	0	0
1218	1	0	0
1219	3	0	0
1220	4	1	0
1221	8	0	0
1222	3	0	0
1223	5	0	0
1224	4	0	0
1225	7	0	0
1226	6	0	0
1227	2	0	0
1228	6	1	1
1229	3	0	0
1230	7	0	0
1231	3	0	0
1232	7	0	0
1233	7	0	0
1234	2	0	0
1235	4	0	0
1236	2	0	0
1237	4	0	0
1238	6	0	0
1239	11	0	0
1240	1	0	0
1241	3	0	0
1242	6	0	0
1243	4	0	0
1244	5	0	0
1245	6	0	0
1246	6	0	0
1247	7	0	0
1248	3	0	0
1249	6	0	0
1250	10	0	0
1251	6	0	0
1252	4	0	0
1253	4	0	0
1254	5	0	0
1255	5	0	0
1256	3	0	1
1257	3	0	0
1258	3	0	0
1259	5	2	0
1260	4	0	0
1261	4	0	0
1262	6	0	0
1263	7	0	0
1264	5	0	0
1265	3	0	0
1266	7	0	0
1267	7	0	0
1268	13	0	0
1269	8	0	0
1270	8	0	0
1271	10	0	0
1272	6	0	0
1273	10	0	0
1274	7	0	0
1275	13	0	0
1276	4	0	0
1277	6	0	0
1278	8	0	0
1279	6	0	0
1280	6	0	1
1281	8	0	0
1282	5	1	0
1283	14	1	0
1284	5	1	0
1285	6	0	0
1286	3	0	0
1287	7	0	0
1288	6	0	0
1289	6	0	0
1290	7	0	0
1291	10	0	0
1292	5	0	0
1293	6	0	0
1294	13	0	0
1295	9	0	0
1296	7	0	0
1297	5	0	0
1298	8	0	0
1299	7	0	0
1300	9	0	0
1301	3	0	0
1302	8	0	0
1303	6	0	0
1304	6	0	0
1305	10	0	0
1306	7	0	0
1307	6	0	0
1308	7	0	0
1309	5	0	0
1310	6	0	0
1311	3	0	0
1312	9	0	0
1313	8	0	0
1314	7	0	0
1315	4	0	0
1316	6	0	0
1317	7	0	0
1318	7	0	0
1319	7	0	0
1320	7	0	0
1321	8	0	0
1322	4	0	0
1323	6	0	0
1324	3	0	0
1325	6	0	0
1326	5	0	0
1327	6	0	0
1328	3	0	0
1329	5	0	1
1330	6	0	0
1331	4	0	0
1332	1	0	0
1333	5	0	0
1334	5	0	0
1335	6	0	0
1336	4	0	0
1337	6	0	0
1338	6	0	0
1339	5	0	0
1340	3	0	0
1341	3	0	0
1342	6	0	0
1343	4	0	0
1344	5	0	0
1345	5	0	0
1346	10	0	0
1347	5	0	0
1348	8	0	0
1349	7	0	0
1350	10	0	0
1351	6	0	0
1352	7	0	0
1353	6	0	0
1354	8	0	0
1355	11	0	0
1356	10	0	0
1357	11	0	0
1358	9	0	0
1359	10	0	0
1360	13	0	0
1361	10	0	0
1362	9	0	0
1363	10	0	0
1364	8	0	0
1365	12	0	0
1366	10	1	0
