## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/UPF1_1YP_1.fq.gz_hist.pdf --DEVIATIONS 1.0E7 --MINIMUM_PCT 0.0 --INPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/UPF1_1YP_1.fq.gz.bam --OUTPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/UPF1_1YP_1.fq.gz_output.txt --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 15 17:14:07 PST 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
262	257	39	2	1300748	281.083109	2368.405149	18630347	FR	15	31	45	61	79	99	123	155	207	261	487			
253	55662	229	2	1362331	47524.270751	129089.217619	4048	RF	143	255	349	415	459	497	6859	110819	207795	563367	1496039			
183	147	71	2	1411867	68779.453529	173432.213575	8500	TANDEM	27	55	81	111	143	185	253	97747	501001	902679	1595783			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
386	15825	3	2
387	15527	0	3
388	15115	1	2
389	14889	2	2
390	14236	2	1
391	13984	0	0
392	13690	2	1
393	13118	1	0
394	12954	3	0
395	12602	0	0
396	12476	2	2
397	12227	2	0
398	11936	2	0
399	11523	1	1
400	11451	1	1
401	10948	0	0
402	10728	2	1
403	10440	6	2
404	10292	1	0
405	9959	5	0
406	9830	2	1
407	9511	2	0
408	9314	1	0
409	9128	3	1
410	8678	3	0
411	8425	0	1
412	8270	0	1
413	8115	0	0
414	7846	1	0
415	7708	1	0
416	7907	1	0
417	7402	0	0
418	7227	2	0
419	7006	1	1
420	6917	3	0
421	6758	2	0
422	6601	2	1
423	6314	4	0
424	6352	2	1
425	6038	2	0
426	5876	3	1
427	5795	1	0
428	5622	0	0
429	5492	0	0
430	5445	2	1
431	5249	2	1
432	4994	1	0
433	4921	0	1
434	4877	0	0
435	4827	0	2
436	4678	5	0
437	4595	8	0
438	4379	1	1
439	4420	0	0
440	4312	1	0
441	4144	1	2
442	4038	0	0
443	4084	1	0
444	3868	0	0
445	3850	2	0
446	3650	1	1
447	3534	5	0
448	3574	2	0
449	3510	0	0
450	3363	1	1
451	3185	2	0
452	3194	2	0
453	3225	2	0
454	3040	0	2
455	2992	1	0
456	2931	2	2
457	2959	0	1
458	2926	0	0
459	2672	0	0
460	2742	0	2
461	2667	2	0
462	2505	0	0
463	2574	1	0
464	2370	2	0
465	2520	0	1
466	2474	2	0
467	2260	1	0
468	2357	0	0
469	2218	0	1
470	2268	1	2
471	2084	1	0
472	2002	1	0
473	2050	2	0
474	2065	1	0
475	1934	1	0
476	1995	0	0
477	1942	0	1
478	1887	1	0
479	1853	1	0
480	1869	1	1
481	1775	1	0
482	1726	2	0
483	1677	2	1
484	1619	0	1
485	1589	1	0
486	1632	3	0
487	1563	1	1
488	1584	1	0
489	1489	0	0
490	1558	2	0
491	1465	2	0
492	1379	0	0
493	1390	1	0
494	1422	0	1
495	1383	1	1
496	1327	1	0
497	1327	0	1
498	1323	2	0
499	1274	1	0
500	1325	1	0
501	1235	0	0
502	1289	0	1
503	1276	1	0
504	1190	1	1
505	1175	0	0
506	1170	1	0
507	1176	0	0
508	1150	2	0
509	1118	1	0
510	1126	2	1
511	1077	1	0
512	1117	0	0
513	1090	0	0
514	1144	0	0
515	1028	1	1
516	976	0	0
517	1002	1	0
518	987	3	0
519	951	0	0
520	927	2	0
521	951	0	0
522	933	0	0
523	869	0	0
524	864	0	0
525	858	2	1
526	844	2	0
527	816	1	0
528	811	3	0
529	824	1	0
530	777	0	0
531	759	2	0
532	794	0	0
533	731	0	1
534	773	0	0
535	762	0	1
536	766	1	0
537	764	0	1
538	726	2	0
539	760	1	1
540	700	1	0
541	793	0	1
542	773	1	1
543	737	0	0
544	725	2	0
545	736	1	0
546	677	0	0
547	683	2	0
548	699	1	0
549	650	1	1
550	702	0	0
551	701	0	1
552	652	1	0
553	649	1	0
554	682	0	0
555	661	0	0
556	663	1	0
557	653	0	0
558	652	1	0
559	708	1	0
560	679	1	0
561	682	0	0
562	631	0	0
563	687	1	0
564	662	0	1
565	695	0	0
566	654	1	1
567	638	0	1
568	613	1	0
569	615	0	0
570	635	0	1
571	628	1	0
572	664	0	0
573	622	3	0
574	642	0	0
575	644	1	0
576	636	0	0
577	640	0	0
578	634	0	0
579	630	0	0
580	607	1	1
581	626	0	0
582	614	2	1
583	613	3	0
584	619	0	0
585	602	1	0
586	639	2	0
587	601	0	0
588	607	1	0
589	634	1	1
590	606	0	0
591	616	0	0
592	619	1	0
593	603	1	0
594	582	1	0
595	607	0	0
596	604	0	0
597	593	2	0
598	559	1	0
599	628	1	0
600	629	2	0
601	634	1	0
602	582	0	0
603	640	0	0
604	545	1	0
605	607	0	0
606	645	1	0
607	666	0	1
608	670	1	0
609	655	1	0
610	587	0	0
611	614	1	0
612	607	0	0
613	622	0	0
614	641	2	0
615	613	1	0
616	576	2	0
617	633	0	1
618	628	1	0
619	633	1	1
620	636	1	1
621	643	0	0
622	618	1	0
623	590	0	0
624	612	0	0
625	627	0	0
626	632	1	0
627	581	0	0
628	608	4	0
629	586	1	0
630	618	0	0
631	661	0	1
632	646	2	0
633	650	1	0
634	616	1	0
635	601	1	2
636	569	1	0
637	551	1	1
638	562	1	1
639	567	0	1
640	573	1	0
641	585	0	0
642	554	1	0
643	560	1	0
644	541	0	0
645	548	1	0
646	545	1	0
647	536	0	0
648	549	1	0
649	556	0	0
650	537	1	0
651	559	1	1
652	544	0	0
653	551	1	1
654	541	2	0
655	528	2	1
656	521	0	0
657	552	0	0
658	511	0	0
659	515	3	0
660	540	0	0
661	518	0	0
662	537	0	0
663	502	2	0
664	519	2	0
665	538	0	0
666	560	1	0
667	556	2	0
668	512	1	0
669	501	0	0
670	533	0	0
671	495	1	0
672	508	2	1
673	502	1	2
674	505	0	0
675	523	0	0
676	497	1	0
677	484	0	1
678	488	1	0
679	498	0	0
680	471	0	0
681	457	0	0
682	519	1	0
683	504	0	0
684	471	0	0
685	505	3	0
686	439	0	0
687	424	0	0
688	475	1	1
689	467	1	0
690	519	0	0
691	466	0	0
692	463	1	0
693	449	0	0
694	438	0	0
695	447	0	0
696	432	0	0
697	406	0	0
698	448	1	0
699	423	0	0
700	415	0	0
701	416	0	1
702	384	0	0
703	418	0	0
704	402	0	0
705	384	1	0
706	395	0	0
707	422	0	0
708	413	0	0
709	426	1	1
710	403	0	0
711	384	0	0
712	402	0	0
713	380	0	0
714	405	0	0
715	387	0	1
716	386	0	0
717	383	1	0
718	399	1	0
719	388	3	0
720	421	2	0
721	406	0	0
722	373	1	0
723	426	2	0
724	392	0	0
725	400	0	0
726	372	0	0
727	409	0	1
728	417	0	0
729	390	2	0
730	371	1	0
731	384	0	0
732	368	3	0
733	363	0	0
734	362	0	0
735	365	1	0
736	371	0	1
737	364	1	0
738	349	0	0
739	391	0	0
740	362	0	0
741	380	0	0
742	388	0	0
743	385	3	0
744	375	1	0
745	373	0	0
746	379	0	0
747	364	0	0
748	352	2	0
749	361	2	0
750	334	0	0
751	352	0	0
752	358	0	0
753	361	0	0
754	376	0	0
755	352	0	0
756	345	0	0
757	321	1	0
758	324	0	0
759	327	0	0
760	336	0	0
761	293	0	1
762	310	0	0
763	293	3	0
764	319	1	0
765	300	0	0
766	265	0	0
767	289	1	0
768	268	0	0
769	245	0	0
770	274	1	0
771	258	1	0
772	267	1	0
773	271	0	0
774	275	0	0
775	281	0	0
776	250	0	0
777	302	0	0
778	286	1	0
779	266	1	0
780	294	0	0
781	268	0	0
782	246	0	0
783	251	1	1
784	269	0	0
785	248	1	0
786	244	0	0
787	240	0	0
788	241	2	0
789	210	1	0
790	238	0	0
791	224	0	1
792	216	1	0
793	214	0	0
794	219	1	0
795	204	1	0
796	220	1	0
797	242	0	0
798	215	0	0
799	199	1	0
800	193	0	0
801	223	1	0
802	193	1	0
803	182	1	0
804	190	0	0
805	177	1	0
806	176	1	0
807	171	1	0
808	164	0	0
809	178	1	0
810	167	2	0
811	140	3	0
812	179	0	0
813	159	2	1
814	157	3	0
815	145	1	0
816	167	1	0
817	180	0	0
818	152	1	0
819	149	0	0
820	164	3	0
821	159	1	0
822	181	0	0
823	160	0	0
824	144	0	0
825	113	1	0
826	111	1	0
827	117	0	0
828	121	0	0
829	131	0	0
830	136	1	0
831	143	0	0
832	146	0	0
833	133	0	0
834	126	0	0
835	138	0	0
836	128	0	0
837	122	1	0
838	140	0	0
839	119	0	0
840	125	0	0
841	133	1	0
842	106	1	0
843	118	0	0
844	110	0	1
845	114	0	0
846	114	0	0
847	121	0	0
848	114	0	0
849	110	0	0
850	107	1	0
851	104	0	0
852	126	0	0
853	93	0	0
854	107	0	0
855	97	0	0
856	102	0	0
857	97	0	0
858	92	1	0
859	105	1	0
860	110	0	0
861	102	1	0
862	92	0	0
863	92	1	0
864	87	1	0
865	101	0	0
866	92	1	0
867	95	0	0
868	109	0	0
869	65	0	0
870	90	0	0
871	74	0	0
872	96	0	0
873	80	0	0
874	89	0	0
875	82	0	0
876	96	0	1
877	82	0	0
878	87	0	0
879	100	0	0
880	84	0	0
881	74	0	0
882	83	0	0
883	70	0	0
884	70	0	0
885	75	0	0
886	65	0	0
887	62	0	0
888	60	0	0
889	64	0	0
890	62	0	0
891	57	0	0
892	70	0	0
893	60	0	0
894	61	0	0
895	62	0	0
896	82	0	0
897	61	0	0
898	59	0	0
899	73	1	0
900	78	0	0
901	78	0	0
902	76	0	0
903	60	1	0
904	64	0	0
905	57	2	1
906	64	0	0
907	59	0	0
908	58	0	0
909	46	1	0
910	53	1	0
911	39	0	0
912	57	0	1
913	43	0	0
914	53	1	0
915	59	0	0
916	40	0	0
917	54	0	0
918	55	0	0
919	47	0	0
920	52	0	0
921	42	1	0
922	57	0	0
923	60	0	0
924	41	1	0
925	46	1	0
926	51	0	0
927	48	1	0
928	44	0	0
929	54	0	0
930	50	2	0
931	42	0	0
932	52	0	0
933	51	0	0
934	47	0	0
935	41	0	0
936	33	0	0
937	50	0	0
938	50	0	0
939	51	0	0
940	43	2	0
941	35	0	0
942	42	0	0
943	35	1	0
944	41	1	0
945	44	0	0
946	30	0	0
947	33	1	0
948	33	0	0
949	37	0	0
950	47	0	0
951	42	0	0
952	40	0	0
953	39	0	0
954	33	0	0
955	33	0	0
956	42	0	0
957	31	0	0
958	40	0	0
959	28	0	0
960	21	0	0
961	35	0	0
962	45	0	0
963	39	0	0
964	29	1	0
965	34	0	0
966	27	0	0
967	27	0	0
968	28	0	0
969	32	0	0
970	34	0	0
971	21	0	0
972	17	0	0
973	26	0	0
974	24	3	0
975	31	0	0
976	23	0	0
977	20	0	0
978	21	0	0
979	24	1	0
980	23	1	0
981	28	0	0
982	19	0	0
983	21	0	0
984	27	0	0
985	20	0	0
986	20	0	0
987	15	0	0
988	19	0	0
989	24	0	0
990	15	2	0
991	18	0	0
992	21	0	0
993	18	1	0
994	15	0	0
995	13	0	0
996	16	0	0
997	19	0	0
998	27	0	0
999	23	0	0
1000	22	1	0
1001	16	0	0
1002	25	1	0
1003	25	1	0
1004	18	0	0
1005	18	0	0
1006	16	0	0
1007	26	0	0
1008	19	0	0
1009	24	0	0
1010	16	0	0
1011	13	0	0
1012	19	0	0
1013	13	0	0
1014	16	0	0
1015	17	0	0
1016	15	0	0
1017	20	0	0
1018	18	0	0
1019	15	0	0
1020	13	0	0
1021	15	0	0
1022	20	0	0
1023	15	0	0
1024	16	0	0
1025	21	1	0
1026	20	0	0
1027	23	0	0
1028	8	0	0
1029	15	0	0
1030	22	0	0
1031	10	0	0
1032	16	0	0
1033	13	1	0
1034	19	0	0
1035	11	0	0
1036	11	0	0
1037	19	0	0
1038	32	1	0
1039	12	0	0
1040	15	0	0
1041	13	0	0
1042	20	0	0
1043	14	0	0
1044	15	0	0
1045	16	0	0
1046	16	0	0
1047	18	1	0
1048	20	1	0
1049	15	0	0
1050	27	1	0
1051	19	0	0
1052	15	0	0
1053	11	0	0
1054	11	0	0
1055	17	0	0
1056	15	1	0
1057	18	0	0
1058	13	0	0
1059	17	0	0
1060	15	0	0
1061	8	0	0
1062	14	0	0
1063	11	1	0
1064	12	0	0
1065	12	2	0
1066	9	0	0
1067	14	0	0
1068	8	0	0
1069	14	0	0
1070	19	0	0
1071	10	0	0
1072	19	0	0
1073	8	0	0
1074	13	0	0
1075	21	0	0
1076	11	0	0
1077	19	0	0
1078	17	0	0
1079	14	0	0
1080	14	0	0
1081	12	0	0
1082	12	0	0
1083	8	0	0
1084	16	0	0
1085	13	0	0
1086	3	0	0
1087	14	1	0
1088	12	0	0
1089	9	0	0
1090	10	0	0
1091	8	1	0
1092	10	0	0
1093	8	0	0
1094	13	0	0
1095	9	1	0
1096	10	0	0
1097	8	0	0
1098	8	1	0
1099	10	0	0
1100	9	0	0
1101	10	0	0
1102	6	0	0
1103	6	0	1
1104	5	0	0
1105	7	0	0
1106	14	0	0
1107	4	0	0
1108	8	0	0
1109	9	0	0
1110	14	0	0
1111	6	1	0
1112	6	1	0
1113	7	0	0
1114	5	1	0
1115	3	0	0
1116	8	0	0
1117	11	0	0
1118	5	0	0
1119	12	1	0
1120	7	0	0
1121	8	0	0
1122	14	0	0
1123	9	0	0
1124	7	0	0
1125	3	0	0
1126	4	0	0
1127	8	1	0
1128	9	0	0
1129	11	0	0
1130	1	0	0
1131	10	0	0
1132	9	0	0
1133	6	0	0
1134	5	0	0
1135	4	0	0
1136	5	0	0
1137	7	0	0
1138	6	0	0
1139	6	0	0
1140	4	0	0
1141	5	1	0
1142	7	0	0
1143	5	1	0
1144	3	1	0
1145	5	0	0
1146	9	0	0
1147	7	0	0
1148	2	0	0
1149	2	0	0
1150	4	1	0
1151	3	0	0
1152	5	0	0
1153	7	0	0
1154	3	0	0
1155	7	0	0
1156	5	0	0
1157	10	0	0
1158	7	0	0
1159	4	0	0
1160	4	0	0
1162	6	0	0
1163	3	0	0
1164	7	0	0
1165	3	1	0
1166	3	0	0
1167	2	0	0
1168	4	0	0
1169	8	0	0
1170	5	0	0
1171	3	0	0
1172	3	0	0
1173	2	0	0
1174	5	1	0
1175	3	0	0
1176	2	0	0
1177	3	1	0
1178	4	0	0
1179	5	0	0
1180	1	0	0
1181	5	0	0
1182	4	0	0
1183	3	0	0
1184	5	1	0
1185	5	0	0
1186	8	0	0
1187	7	0	0
1188	3	0	0
1189	4	0	0
1190	4	0	0
1191	9	0	0
1192	5	0	0
1193	6	0	0
1194	3	0	0
1195	5	0	0
1196	3	1	0
1197	3	0	0
1198	5	0	0
1199	5	0	0
1200	3	0	0
1201	7	0	0
1202	1	0	0
1203	6	0	0
1204	6	0	0
1205	4	1	0
1206	5	0	0
1207	3	0	0
1208	4	0	0
1209	2	0	0
1210	6	0	0
1211	4	0	0
1212	1	0	0
1213	2	0	0
1214	6	0	0
1215	4	0	0
1216	5	0	0
1217	4	0	0
1218	7	0	0
1219	6	0	0
1220	7	0	0
1221	6	0	0
1222	5	0	0
1223	5	0	0
1224	8	0	0
1225	5	1	0
1226	1	0	0
1227	3	0	0
1228	2	0	0
1229	3	0	0
1230	5	0	0
1231	6	0	0
1232	5	0	0
1233	3	0	0
1234	2	0	0
1235	2	0	0
1236	2	0	0
1237	1	0	0
1238	2	0	0
1239	4	0	0
1240	2	2	0
1241	2	1	0
1242	2	0	0
1243	2	0	1
1244	3	1	0
1246	6	0	0
1247	2	0	0
1248	5	0	0
1250	6	0	0
1251	4	1	0
1252	5	0	0
1253	3	1	0
1254	0	1	0
1255	4	0	0
1256	3	0	0
1257	2	0	0
1258	7	0	0
1259	2	1	0
1260	3	0	0
1261	4	0	0
1262	3	0	0
1263	2	0	0
1264	4	0	0
1265	2	0	0
1266	2	0	0
1267	1	0	0
1268	6	0	0
1269	3	0	0
1270	7	0	0
1271	4	0	0
1272	7	0	1
1273	5	0	0
1274	3	0	1
1275	5	0	0
1276	7	0	0
1277	8	0	0
1278	8	0	0
1279	6	0	0
1280	9	0	0
1281	6	0	0
1282	3	0	0
1283	7	0	0
1284	5	0	0
1285	6	0	1
1286	2	0	0
1287	7	0	0
1288	7	0	0
1289	4	0	0
1290	5	0	0
1291	3	0	0
1292	4	0	0
1293	2	0	0
1294	5	1	0
1295	5	0	0
1296	8	0	0
1297	5	0	0
1298	3	0	0
1299	3	0	0
1300	1	0	0
1301	7	0	0
1302	9	0	0
1303	3	0	0
1304	6	0	0
1305	7	0	0
1306	5	1	0
1307	7	0	0
1308	6	1	0
1309	6	1	0
1310	5	0	0
1311	4	0	0
1312	2	0	0
1313	7	0	0
1314	7	0	0
1315	6	0	0
1316	4	0	0
1317	6	0	0
1318	2	0	0
1319	7	0	0
1320	3	0	0
1321	6	1	0
1322	7	0	0
1323	4	0	0
1324	2	0	0
1325	7	0	0
1326	1	0	0
1327	6	0	0
1328	4	0	0
1329	3	0	0
1330	2	0	0
1331	1	0	0
1332	2	0	0
1333	2	0	0
1334	3	0	0
1335	5	0	0
1336	2	0	0
1337	4	0	0
1338	4	0	0
1339	1	0	0
1340	5	0	0
1341	3	0	0
1342	4	0	0
1343	2	0	0
1344	3	0	0
1345	7	0	0
1346	5	0	0
1347	10	0	0
1348	11	0	0
1349	5	0	0
1350	6	0	0
1351	9	0	0
1352	5	0	0
1353	6	0	0
1354	8	0	0
1355	9	0	0
1356	6	0	0
1357	10	0	0
1358	10	0	0
1359	6	0	0
1360	7	0	0
1361	11	1	0
1362	8	0	0
1363	5	0	0
1364	10	1	0
1365	9	0	0
