## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/U_R_3YPD_1.fq.gz_hist.pdf --DEVIATIONS 1.0E7 --MINIMUM_PCT 0.0 --INPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/4_REMOVE_PCR/U_R_3YPD_1.fq.gz.bam --OUTPUT /u/home/s/samdemar/project-guillom/upf1_rrp6/7_INSERT_HISTOGRAMS/U_R_3YPD_1.fq.gz_output.txt --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Mon Nov 15 17:00:03 PST 2021

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
260	250	38	2	1304634	279.415684	2348.870863	19156337	FR	15	29	43	59	77	97	119	151	201	255	503			
223	55662	201	2	1415398	48380.436401	135364.438178	4434	RF	121	219	299	361	403	441	3185	110879	220349	596475	1574181			
198	131	87	2	1321318	84663.460306	180205.649579	8175	TANDEM	33	65	99	135	175	235	597	349523	650117	994663	1591763			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
140	11918	7	31
141	12324	2	29
142	13132	7	32
143	13415	8	43
144	13688	9	46
145	14468	7	33
146	15096	11	29
147	15724	9	37
148	16012	12	20
149	16731	7	38
150	17431	8	35
151	18247	4	36
152	18755	4	30
153	19336	7	33
154	20335	2	32
155	20803	4	33
156	21601	5	36
157	22598	6	30
158	23391	8	25
159	23999	8	37
160	24904	5	32
161	25912	5	32
162	26669	4	29
163	27411	5	29
164	28467	4	28
165	29044	5	39
166	30340	2	32
167	31438	4	27
168	31887	9	34
169	33132	5	34
170	34362	6	32
171	35121	7	44
172	36441	3	35
173	37876	8	33
174	39226	10	33
175	40468	4	37
176	41245	9	34
177	42499	4	25
178	44189	6	30
179	45248	4	19
180	46418	5	35
181	48043	7	28
182	48817	7	33
183	49883	8	30
184	51922	7	32
185	52880	3	18
186	54319	4	36
187	55653	1	37
188	57375	8	17
189	58597	2	25
190	60572	4	30
191	61766	4	26
192	63623	6	30
193	65590	4	22
194	66791	7	19
195	67897	2	15
196	69759	8	19
197	71557	6	31
198	72955	5	23
199	74235	6	30
200	76203	1	26
201	77747	3	28
202	79826	5	28
203	81273	3	29
204	83546	1	20
205	84593	3	31
206	86596	6	24
207	86857	6	19
208	89426	4	17
209	91714	5	28
210	92934	1	17
211	95055	4	19
212	97066	1	20
213	98393	1	30
214	99789	3	15
215	101843	4	20
216	103438	3	24
217	105296	3	16
218	107016	6	20
219	107809	3	20
220	109936	2	18
221	111549	2	28
222	112907	3	17
223	114653	8	22
224	116236	0	23
225	117143	1	11
226	118425	3	18
227	120024	0	20
228	120717	3	16
229	123152	3	22
230	124058	3	20
231	124573	5	22
232	126524	3	17
233	128053	3	19
234	127991	6	24
235	129656	6	12
236	130027	6	17
237	131103	6	12
238	132303	2	23
239	133739	2	8
240	134059	2	17
241	134894	7	11
242	135919	1	16
243	136064	5	8
244	136703	2	12
245	138228	2	18
246	137560	1	18
247	138627	5	14
248	138677	2	11
249	139287	3	13
250	139565	0	22
251	138844	3	15
252	138963	2	13
253	139492	4	13
254	139467	3	16
255	138316	2	10
256	139009	1	10
257	139094	3	8
258	138011	2	12
259	138413	6	12
260	137252	6	14
261	136591	4	16
262	136869	3	13
263	136338	3	13
264	135164	1	14
265	135372	3	10
266	134846	2	7
267	133125	1	11
268	133762	1	15
269	132994	2	4
270	131885	2	9
271	131187	2	8
272	129967	4	6
273	128666	2	11
274	128473	4	8
275	127534	4	10
276	124966	4	13
277	124770	0	3
278	123773	3	4
279	122508	3	6
280	121443	1	4
281	120690	2	9
282	118979	0	6
283	118239	4	7
284	117423	3	2
285	116217	1	5
286	115046	2	4
287	113402	1	3
288	111821	4	2
289	111019	0	7
290	109258	1	4
291	107144	0	10
292	105764	2	3
293	104733	2	7
294	103163	3	3
295	102087	3	5
296	100876	3	4
297	98887	1	5
298	98046	2	7
299	96631	3	2
300	95047	3	6
301	93522	1	2
302	92300	2	3
303	89789	2	5
304	89248	2	2
305	87698	0	2
306	86246	4	0
307	84969	5	4
308	83284	2	2
309	81886	1	3
310	80810	4	3
311	79429	1	2
312	78217	1	5
313	76573	1	2
314	75424	4	4
315	73279	1	2
316	72167	1	5
317	71314	2	1
318	69162	1	1
319	68636	5	5
320	67402	1	1
321	65824	1	4
322	64619	3	1
323	63277	0	4
324	61346	2	1
325	60684	1	2
326	59898	0	5
327	58146	6	6
328	57155	2	4
329	55572	2	2
330	54861	2	6
331	53735	3	2
332	52344	6	2
333	51442	3	3
334	50479	3	2
335	49842	1	1
336	48310	3	1
337	47268	3	1
338	46215	1	1
339	44756	5	3
340	44459	2	0
341	43404	3	1
342	42201	2	2
343	41525	4	1
344	40532	4	2
345	39366	2	4
346	38776	2	1
347	37868	2	1
348	36775	6	2
349	36160	0	2
350	35218	3	0
351	34487	1	1
352	33786	4	1
353	32788	2	3
354	31936	2	2
355	31341	0	2
356	30908	2	4
357	29769	2	1
358	29306	3	1
359	28665	3	1
360	27584	2	1
361	27088	1	1
362	26107	2	2
363	25821	2	1
364	24981	0	1
365	24532	1	3
366	23607	1	0
367	23427	2	0
368	22910	1	0
369	22258	1	1
370	21778	0	1
371	21241	3	2
372	20588	2	0
373	20352	1	0
374	19574	0	1
375	18984	0	1
376	18742	2	0
377	18145	1	0
378	17544	2	1
379	17346	2	0
380	17138	2	0
381	16503	3	0
382	16215	3	1
383	15639	1	1
384	15072	1	1
385	14859	4	0
386	14505	1	1
387	14054	3	1
388	13939	1	1
389	13605	0	1
390	13126	2	1
391	12896	0	1
392	12500	2	0
393	11993	1	0
394	11796	2	1
395	11581	1	0
396	11227	1	1
397	11129	1	1
398	10946	1	2
399	10503	0	1
400	10386	2	0
401	10113	0	0
402	9681	3	0
403	9774	2	0
404	9429	0	1
405	9233	2	0
406	9072	2	0
407	8744	4	0
408	8607	1	1
409	8436	4	0
410	8159	2	0
411	7743	0	0
412	7630	0	1
413	7382	0	1
414	7325	1	1
415	7027	1	0
416	6904	1	0
417	6711	1	0
418	6543	2	0
419	6457	5	0
420	6258	2	1
421	6184	2	1
422	5989	2	1
423	5744	4	0
424	5753	1	4
425	5522	2	0
426	5414	2	1
427	5499	3	2
428	5044	2	0
429	5185	2	1
430	4948	0	0
431	5040	2	0
432	4752	2	0
433	4574	0	1
434	4569	3	1
435	4472	1	0
436	4500	1	0
437	4239	7	0
438	4297	2	0
439	4142	1	0
440	4004	1	1
441	3743	1	0
442	3871	0	1
443	3679	1	0
444	3507	2	0
445	3598	0	1
446	3365	1	0
447	3215	2	0
448	3267	2	1
449	3279	2	0
450	3219	0	0
451	3175	0	0
452	3018	1	0
453	2955	1	1
454	3023	2	0
455	2923	1	0
456	2798	1	0
457	2733	1	0
458	2729	2	0
459	2631	1	0
460	2546	2	1
461	2612	0	0
462	2477	1	1
463	2494	1	0
464	2381	0	1
465	2336	1	1
466	2342	1	0
467	2287	0	0
468	2178	1	0
469	2118	2	1
470	2099	2	1
471	2076	2	0
472	2058	1	0
473	2011	1	0
474	1951	3	0
475	1885	1	0
476	1889	1	0
477	1848	4	1
478	1869	1	0
479	1844	2	1
480	1921	1	0
481	1743	1	1
482	1773	1	0
483	1654	2	0
484	1703	1	0
485	1670	2	0
486	1507	3	0
487	1621	2	2
488	1572	1	0
489	1627	3	0
490	1481	1	0
491	1468	0	1
492	1425	2	0
493	1411	1	1
494	1421	2	0
495	1327	1	0
496	1405	1	1
497	1348	0	0
498	1361	0	0
499	1381	3	0
500	1431	0	0
501	1401	3	1
502	1280	1	1
503	1235	2	0
504	1177	0	0
505	1181	2	0
506	1124	1	0
507	1128	0	0
508	1028	1	0
509	1088	0	0
510	1114	1	0
511	1089	4	1
512	1028	0	0
513	966	0	0
514	986	3	0
515	1011	0	0
516	985	0	0
517	922	0	0
518	955	1	0
519	939	0	0
520	982	0	1
521	973	1	0
522	934	2	0
523	911	0	0
524	973	2	0
525	903	1	0
526	901	0	0
527	927	1	0
528	840	0	0
529	868	0	0
530	863	0	0
531	806	1	0
532	891	1	0
533	873	0	0
534	850	1	0
535	788	0	0
536	830	1	0
537	820	0	1
538	844	1	1
539	815	0	0
540	852	0	0
541	826	0	1
542	809	1	0
543	798	0	0
544	856	2	0
545	798	0	0
546	768	3	0
547	756	0	0
548	721	1	0
549	767	1	1
550	722	0	1
551	775	0	0
552	763	0	0
553	774	0	0
554	734	0	0
555	760	1	0
556	762	2	1
557	751	0	0
558	732	0	0
559	760	1	0
560	751	0	0
561	747	0	0
562	781	0	1
563	734	0	1
564	762	0	1
565	723	1	1
566	742	0	0
567	724	0	1
568	703	1	0
569	718	0	0
570	671	0	0
571	666	0	0
572	670	0	1
573	678	2	0
574	715	1	0
575	694	0	0
576	658	1	0
577	696	0	0
578	694	0	0
579	715	0	0
580	720	0	1
581	646	1	1
582	688	0	0
583	674	0	1
584	673	0	0
585	669	0	0
586	644	0	0
587	703	0	0
588	674	1	0
589	637	0	0
590	683	1	0
591	674	0	0
592	676	1	0
593	631	0	0
594	649	0	1
595	631	0	1
596	648	1	0
597	680	0	0
598	691	1	0
599	651	4	0
600	641	1	0
601	646	1	1
602	656	0	0
603	612	1	0
604	696	0	0
605	672	1	0
606	681	1	1
607	657	1	0
608	682	1	0
609	632	2	0
610	717	2	0
611	650	0	0
612	657	2	0
613	701	0	0
614	642	0	0
615	681	0	0
616	671	1	0
617	664	0	0
618	687	0	0
619	690	1	1
620	719	0	1
621	677	1	0
622	684	0	0
623	638	1	1
624	631	2	0
625	666	1	0
626	658	0	0
627	673	2	0
628	657	1	0
629	679	1	0
630	624	1	0
631	676	0	0
632	658	0	1
633	638	1	0
634	637	3	1
635	612	0	0
636	628	0	1
637	618	1	1
638	580	1	1
639	582	0	0
640	634	1	0
641	613	1	0
642	589	0	0
643	593	0	0
644	626	2	0
645	558	2	0
646	556	2	0
647	578	2	0
648	576	2	0
649	618	0	1
650	607	0	1
651	575	0	0
652	603	1	1
653	555	2	1
654	583	0	1
655	559	0	0
656	592	1	1
657	590	1	0
658	570	0	1
659	620	2	0
660	593	1	0
661	567	0	0
662	573	0	0
663	555	0	0
664	551	0	0
665	541	1	0
666	550	1	0
667	569	2	0
668	582	0	0
669	593	1	0
670	585	0	0
671	504	0	1
672	504	2	0
673	542	0	0
674	516	0	0
675	522	1	0
676	539	1	0
677	520	0	0
678	496	2	0
679	496	2	0
680	537	1	0
681	489	0	0
682	520	1	0
683	536	0	0
684	484	1	0
685	481	2	0
686	494	0	0
687	461	2	0
688	500	0	0
689	506	1	0
690	485	1	0
691	481	0	0
692	520	1	1
693	470	2	0
694	457	0	0
695	467	0	0
696	458	0	0
697	462	0	0
698	456	1	0
699	471	0	0
700	456	0	0
701	421	0	1
702	437	0	0
703	429	0	1
704	409	1	1
705	449	1	0
706	439	0	0
707	453	1	0
708	440	0	0
709	425	0	0
710	444	3	0
711	413	0	1
712	410	2	0
713	440	0	0
714	405	2	0
715	387	1	0
716	425	0	0
717	407	1	0
718	413	0	1
719	420	0	0
720	411	2	0
721	430	0	0
722	405	0	0
723	421	0	0
724	411	0	0
725	364	1	0
726	396	1	0
727	414	0	0
728	399	1	0
729	428	1	1
730	412	1	0
731	404	0	0
732	389	0	0
733	381	2	0
734	406	1	0
735	378	1	0
736	391	0	0
737	382	0	0
738	386	2	0
739	381	1	0
740	404	0	0
741	363	0	0
742	402	0	0
743	392	0	0
744	396	1	0
745	398	0	0
746	427	1	0
747	392	2	0
748	370	2	0
749	363	0	0
750	378	3	0
751	367	0	0
752	367	1	0
753	350	0	0
754	394	0	0
755	352	0	0
756	368	1	0
757	342	1	0
758	330	0	1
759	321	0	0
760	323	0	0
761	326	1	0
762	301	1	0
763	290	2	0
764	304	0	0
765	315	1	0
766	307	0	0
767	291	2	0
768	278	0	0
769	292	0	0
770	283	0	0
771	264	0	0
772	257	2	0
773	280	1	1
774	274	1	0
775	285	1	0
776	310	1	0
777	296	1	0
778	252	0	0
779	261	0	0
780	261	1	0
781	253	3	0
782	243	0	0
783	253	1	0
784	248	2	0
785	258	0	0
786	263	0	0
787	242	1	1
788	240	0	0
789	227	0	0
790	227	1	0
791	208	0	0
792	220	1	0
793	225	0	0
794	223	0	0
795	216	0	0
796	198	0	0
797	222	0	0
798	221	0	0
799	205	0	0
800	201	0	1
801	214	0	0
802	202	1	0
803	208	0	0
804	191	3	0
805	209	1	0
806	194	2	0
807	206	0	0
808	194	1	0
809	183	0	0
810	185	1	0
811	196	2	0
812	172	0	0
813	172	2	0
814	161	0	0
815	157	1	0
816	193	1	0
817	161	0	0
818	166	0	0
819	157	1	0
820	170	0	0
821	166	0	0
822	155	1	0
823	173	1	0
824	172	0	0
825	138	0	0
826	146	0	0
827	133	0	0
828	142	0	0
829	129	1	0
830	140	0	0
831	146	0	0
832	140	2	0
833	125	0	0
834	134	1	0
835	141	0	0
836	132	2	0
837	115	0	0
838	148	0	0
839	125	1	0
840	121	0	0
841	141	2	0
842	131	1	0
843	129	0	0
844	126	0	0
845	134	0	0
846	113	0	0
847	102	0	1
848	127	0	0
849	111	0	0
850	114	0	0
851	121	0	0
852	120	2	0
853	100	1	0
854	111	3	0
855	111	0	0
856	112	1	0
857	106	0	0
858	106	0	0
859	110	0	0
860	96	0	0
861	110	1	0
862	99	0	0
863	93	0	0
864	101	0	0
865	97	2	0
866	115	0	0
867	99	0	0
868	109	0	0
869	100	0	0
870	97	0	0
871	96	1	0
872	94	0	0
873	101	1	0
874	84	1	0
875	93	1	0
876	78	0	0
877	85	0	0
878	85	0	0
879	83	0	0
880	77	0	0
881	85	0	0
882	85	0	0
883	78	0	0
884	86	0	0
885	86	0	0
886	63	0	0
887	80	0	0
888	55	2	0
889	78	1	0
890	68	1	0
891	67	0	0
892	56	1	0
893	57	0	0
894	65	0	0
895	76	0	0
896	71	1	0
897	67	0	0
898	65	0	0
899	67	0	0
900	77	0	0
901	66	1	0
902	65	0	0
903	53	0	0
904	53	0	0
905	53	0	0
906	62	1	0
907	70	0	0
908	51	0	0
909	62	0	0
910	72	1	0
911	52	0	0
912	59	0	0
913	54	0	0
914	51	1	0
915	69	0	0
916	55	1	0
917	66	0	0
918	47	0	0
919	53	0	0
920	63	0	0
921	56	0	1
922	60	0	0
923	52	1	0
924	65	0	0
925	52	1	0
926	54	0	0
927	41	0	0
928	56	0	0
929	44	0	0
930	40	0	0
931	56	0	0
932	63	1	0
933	49	0	0
934	56	1	0
935	53	0	0
936	57	0	0
937	40	0	0
938	40	0	0
939	50	0	0
940	35	0	0
941	48	0	0
942	47	0	0
943	47	0	0
944	40	0	0
945	44	0	0
946	46	0	0
947	47	0	0
948	38	0	0
949	47	0	0
950	51	1	0
951	37	1	0
952	43	0	0
953	45	1	0
954	35	0	0
955	46	0	0
956	28	0	0
957	47	0	0
958	41	0	0
959	36	0	0
960	36	0	0
961	45	0	0
962	48	1	0
963	28	0	0
964	36	0	0
965	38	0	0
966	36	0	0
967	31	1	0
968	45	1	0
969	39	0	0
970	38	0	0
971	39	0	0
972	35	0	0
973	32	0	0
974	28	0	0
975	24	0	0
976	27	0	0
977	36	0	0
978	21	0	0
979	37	0	0
980	35	1	0
981	28	1	0
982	36	1	0
983	31	0	0
984	28	0	0
985	16	1	0
986	36	0	0
987	31	0	0
988	22	0	0
989	21	0	0
990	26	0	0
991	23	0	0
992	32	0	0
993	23	0	0
994	17	0	0
995	16	1	0
996	20	0	0
997	27	0	0
998	21	0	0
999	28	1	0
1000	24	1	0
1001	25	0	0
1002	20	0	0
1003	23	0	0
1004	22	0	0
1005	20	0	0
1006	25	0	0
1007	22	0	0
1008	21	1	0
1009	27	0	0
1010	21	0	0
1011	21	0	0
1012	20	0	0
1013	20	0	0
1014	16	2	0
1015	21	1	0
1016	24	0	0
1017	18	0	0
1018	14	1	0
1019	21	1	0
1020	25	0	0
1021	34	0	0
1022	20	0	0
1023	26	0	0
1024	23	0	0
1025	24	0	0
1026	19	0	0
1027	27	0	0
1028	19	0	0
1029	20	0	0
1030	14	0	0
1031	25	0	0
1032	21	0	0
1033	18	1	0
1034	16	1	0
1035	22	0	0
1036	14	1	0
1037	18	1	0
1038	7	0	0
1039	22	0	0
1040	20	0	0
1041	24	0	0
1042	23	0	0
1043	23	0	0
1044	20	1	0
1045	24	0	0
1046	25	0	0
1047	23	1	0
1048	29	1	0
1049	35	0	0
1050	27	0	0
1051	23	0	0
1052	23	1	0
1053	15	0	0
1054	21	0	0
1055	15	1	0
1056	12	0	0
1057	20	0	0
1058	18	1	0
1059	15	0	0
1060	16	1	0
1061	14	0	0
1062	20	0	0
1063	24	0	0
1064	24	0	0
1065	12	0	0
1066	14	0	0
1067	20	0	0
1068	20	0	0
1069	18	0	0
1070	23	0	0
1071	13	0	0
1072	18	0	0
1073	16	0	0
1074	19	0	0
1075	13	1	0
1076	16	0	0
1077	17	0	0
1078	11	0	0
1079	20	0	0
1080	16	1	0
1081	17	0	0
1082	15	0	0
1083	14	0	0
1084	14	0	0
1085	16	1	0
1086	13	0	0
1087	14	0	0
1088	14	0	0
1089	14	0	0
1090	14	0	0
1091	14	0	0
1092	20	0	0
1093	9	0	0
1094	17	0	0
1095	14	0	0
1096	12	0	1
1097	10	0	0
1098	11	0	0
1099	11	0	0
1100	7	0	0
1101	6	1	0
1102	5	0	0
1103	13	0	0
1104	8	0	0
1105	9	0	0
1106	10	0	0
1107	9	0	0
1108	9	0	0
1109	12	0	0
1110	11	1	0
1111	12	0	0
1112	10	0	0
1113	7	0	0
1114	8	0	0
1115	10	0	0
1116	6	0	0
1117	8	0	0
1118	8	0	0
1119	5	0	0
1120	13	0	0
1121	6	0	0
1122	9	2	0
1123	8	0	0
1124	8	0	0
1125	13	0	0
1126	6	0	0
1127	7	0	0
1128	10	0	0
1129	10	0	0
1130	6	0	0
1131	6	0	0
1132	5	0	0
1133	8	0	0
1134	6	0	0
1135	6	1	0
1136	4	0	0
1137	10	0	0
1138	2	0	0
1139	7	0	0
1140	7	0	0
1141	6	1	0
1142	6	0	0
1143	8	0	0
1144	7	0	0
1145	5	0	0
1146	9	0	0
1147	8	0	0
1148	5	0	0
1149	5	0	0
1150	7	1	0
1151	1	0	0
1152	8	0	0
1153	3	0	0
1154	10	0	0
1155	3	2	0
1156	5	0	0
1157	6	0	0
1158	5	0	0
1159	6	1	0
1160	7	0	0
1161	4	0	0
1162	9	0	0
1163	5	0	0
1164	2	0	0
1165	10	0	0
1166	2	0	0
1167	8	1	0
1168	4	0	0
1169	2	0	0
1170	8	1	0
1171	3	0	0
1172	7	0	0
1173	1	0	0
1174	3	1	0
1175	3	0	0
1176	2	1	0
1177	5	0	0
1178	2	1	0
1179	2	0	0
1180	5	0	0
1181	5	0	0
1182	1	0	0
1183	3	0	0
1184	7	0	0
1185	10	0	0
1186	3	0	0
1187	7	0	0
1188	3	0	0
1189	3	0	0
1190	2	0	0
1191	6	0	0
1192	4	0	0
1193	3	2	0
1194	3	0	0
1195	4	0	0
1196	4	0	0
1197	7	0	0
1198	4	0	0
1199	4	1	0
1200	3	0	0
1201	8	0	0
1202	5	0	0
1203	3	0	0
1204	6	0	1
1205	2	0	0
1206	7	0	0
1207	2	0	0
1208	1	0	0
1209	5	0	0
1210	1	0	0
1211	2	0	0
1212	7	0	0
1213	7	0	0
1214	6	0	0
1215	4	0	0
1216	6	0	0
1217	5	0	0
1218	5	0	0
1219	5	0	0
1220	6	0	0
1221	6	0	0
1222	3	0	0
1224	5	0	0
1225	1	0	0
1226	4	0	0
1227	5	0	0
1228	8	0	0
1229	8	0	0
1230	3	0	0
1231	2	0	1
1232	5	0	0
1233	3	0	0
1234	2	0	0
1235	5	0	0
1236	4	0	0
1237	1	0	0
1238	1	0	0
1239	6	1	0
1240	2	0	0
1241	2	0	0
1242	5	0	1
1243	2	0	0
1244	8	0	0
1245	4	0	0
1246	3	0	0
1247	2	0	0
1248	6	0	0
1249	3	0	0
1250	3	0	1
1251	6	0	0
1252	1	0	0
1253	4	0	0
1254	4	0	0
1255	6	0	0
1256	5	0	0
1257	5	0	0
1258	3	0	0
1259	1	0	0
1260	1	0	0
1261	5	0	1
1262	3	0	0
1263	8	0	0
1265	7	0	0
1266	4	0	0
1267	3	0	0
1268	9	0	0
1269	7	1	0
1270	6	0	0
1271	5	0	0
1272	2	0	0
1273	3	0	0
1274	8	0	0
1275	6	0	0
1276	8	0	0
1277	8	0	0
1278	4	0	0
1279	7	0	0
1280	7	0	0
1281	4	0	1
1282	3	0	1
1283	3	0	0
1284	1	0	0
1285	5	0	0
1286	3	0	0
1287	5	0	0
1288	7	0	0
1289	5	0	0
1290	4	0	0
1291	1	0	0
1292	8	0	1
1293	3	0	0
1294	4	0	0
1295	9	0	0
1296	6	1	0
1297	6	0	0
1298	6	1	0
1299	8	0	0
1300	4	0	0
1301	7	0	1
1302	3	0	0
1303	7	0	0
1304	6	0	0
1305	7	0	0
1306	4	0	0
1307	5	0	0
1309	4	0	0
1310	1	0	0
1311	3	0	0
1312	6	0	0
1313	4	0	0
1314	6	0	0
1315	9	0	0
1316	2	0	0
1317	3	0	0
1318	6	0	0
1319	2	0	0
1320	6	0	1
1321	5	0	0
1322	9	0	0
1323	2	0	0
1324	4	0	0
1325	3	0	0
1326	5	0	0
1327	3	0	0
1328	7	0	0
1329	2	0	0
1330	3	0	0
1331	3	0	0
1332	3	0	0
1333	2	0	0
1334	5	0	0
1335	5	1	0
1336	6	0	0
1337	2	1	0
1338	3	1	0
1339	2	0	0
1340	6	0	0
1341	3	0	0
1342	2	1	1
1343	4	0	0
1344	7	0	0
1345	9	0	0
1346	6	0	0
1347	7	1	0
1348	5	0	0
1349	7	0	0
1350	6	0	0
1351	4	0	0
1352	5	0	0
1353	9	0	0
1354	8	0	0
1355	11	0	0
1356	7	0	0
1357	7	0	0
1358	8	0	0
1359	10	0	0
1360	11	0	0
1361	7	0	0
1362	7	0	0
1363	15	0	0
1364	11	0	0
1365	14	0	0
